matrix_id,contract_id,exposure,overshoot,fission,daughter,grid_id,beta_multiplier,leave_multiplier,f12_rate,strict8_rate,break_rate,recovery_given_break,terminal_cross_similarity,damage_exponent,completion,twin_completion
3,e0_o0_f1_d0,0,0,1,0,b0p25_l0p5,0.25,0.5,0.6666666666666666,0.08333333333333333,0.9166666666666666,0.7272727272727273,0.45441664645377167,-0.06919613480567932,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b0p5_l0p5,0.5,0.5,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.4579337127065531,-0.1373053640127182,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b1p0_l0p5,1.0,0.5,0.8333333333333334,0.0,0.8333333333333334,1.0,0.47311830328783216,-0.0862230435013771,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b2p0_l0p5,2.0,0.5,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.5566910749926082,0.11456682533025742,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b4p0_l0p5,4.0,0.5,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.49345013712134894,0.22709517180919647,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b8p0_l0p5,8.0,0.5,0.9166666666666666,0.08333333333333333,0.9166666666666666,1.0,0.5125293785784333,-0.06481987982988358,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b0p125_l1p0,0.125,1.0,0.5833333333333334,0.0,1.0,0.5833333333333334,0.45134308631924813,-0.14739294350147247,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b0p25_l1p0,0.25,1.0,0.75,0.0,1.0,0.75,0.4595405328274579,-0.2021259218454361,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b0p5_l1p0,0.5,1.0,0.75,0.0,1.0,0.75,0.4060669960882845,-0.2000281810760498,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b1p0_l1p0,1.0,1.0,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.9090909090909091,0.4415155248408768,0.03875243663787842,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b2p0_l1p0,2.0,1.0,0.75,0.0,0.8333333333333334,0.9,0.4376664290235912,-0.20464445650577545,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b4p0_l1p0,4.0,1.0,0.75,0.0,1.0,0.75,0.45498402886050504,0.20654480159282684,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b8p0_l1p0,8.0,1.0,0.75,0.0,1.0,0.75,0.4700534482934067,0.2671302556991577,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b0p125_l2p0,0.125,2.0,0.5,0.0,1.0,0.5,0.41646194456368857,-0.11514707654714584,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b0p25_l2p0,0.25,2.0,0.9166666666666666,0.0,1.0,0.9166666666666666,0.49859090725337596,-0.0840524435043335,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b0p5_l2p0,0.5,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.4443808057657845,-0.04539277032017708,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b1p0_l2p0,1.0,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.43968363038659325,-0.05965299531817436,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b2p0_l2p0,2.0,2.0,0.75,0.0,0.9166666666666666,0.8181818181818182,0.44923996564637186,0.028657905757427216,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b4p0_l2p0,4.0,2.0,0.75,0.0,0.9166666666666666,0.8181818181818182,0.3626437417716342,0.043753381818532944,1.0,1.0
3,e0_o0_f1_d0,0,0,1,0,b8p0_l2p0,8.0,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.47031997491391586,-0.08402055501937866,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b0p125_l0p5,0.125,0.5,0.25,0.0,0.9166666666666666,0.2727272727272727,0.4829355938080435,-0.13766807317733765,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b0p25_l0p5,0.25,0.5,0.9166666666666666,0.0,1.0,0.9166666666666666,0.43694640263883056,0.053102459758520126,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b0p5_l0p5,0.5,0.5,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.6214239189459222,-0.05727340653538704,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b1p0_l0p5,1.0,0.5,0.9166666666666666,0.0,1.0,0.9166666666666666,0.42259235492892233,-0.0481046698987484,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b2p0_l0p5,2.0,0.5,0.75,0.0,0.8333333333333334,0.9,0.44577833649408555,-0.09700929373502731,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b4p0_l0p5,4.0,0.5,0.75,0.0,0.8333333333333334,0.9,0.5311852040217493,0.01651163585484028,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b8p0_l0p5,8.0,0.5,0.75,0.08333333333333333,0.9166666666666666,0.8181818181818182,0.4424409171953313,-0.08711060136556625,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b0p125_l1p0,0.125,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.4583483308786588,0.00026898024952970445,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b0p25_l1p0,0.25,1.0,0.5833333333333334,0.0,1.0,0.5833333333333334,0.43090020287911746,0.11699865013360977,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b0p5_l1p0,0.5,1.0,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.48636513533478976,0.09844585508108139,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b1p0_l1p0,1.0,1.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4485589866190078,-0.11294641345739365,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b2p0_l1p0,2.0,1.0,0.8333333333333334,0.08333333333333333,1.0,0.8333333333333334,0.5444586770402049,-0.03997036814689636,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b4p0_l1p0,4.0,1.0,0.8333333333333334,0.08333333333333333,1.0,0.8333333333333334,0.4680026074155732,0.05053481087088585,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b8p0_l1p0,8.0,1.0,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.512744474035122,0.1282227486371994,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b0p125_l2p0,0.125,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4056796745377642,-0.1389574110507965,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b0p25_l2p0,0.25,2.0,0.9166666666666666,0.0,1.0,0.9166666666666666,0.3956800340552313,0.06866548210382462,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b0p5_l2p0,0.5,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4685521443978942,-0.08573132753372192,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b1p0_l2p0,1.0,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.46235756867089123,0.03629101440310478,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b2p0_l2p0,2.0,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4707676872641502,0.06408040970563889,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b4p0_l2p0,4.0,2.0,0.5833333333333334,0.0,0.9166666666666666,0.6363636363636364,0.4660677433313491,0.03361247107386589,1.0,1.0
3,e0_o0_f1_d1,0,0,1,1,b8p0_l2p0,8.0,2.0,0.5833333333333334,0.0,0.9166666666666666,0.6363636363636364,0.409213361293533,0.1963844895362854,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b0p125_l0p5,0.125,0.5,0.6666666666666666,0.0,1.0,0.6666666666666666,0.35757148460245397,-0.20117974281311035,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b0p25_l0p5,0.25,0.5,0.5833333333333334,0.0,1.0,0.5833333333333334,0.43288879171678407,0.11529473215341568,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b0p5_l0p5,0.5,0.5,0.75,0.0,0.9166666666666666,0.8181818181818182,0.477548279498766,-0.06705991178750992,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b1p0_l0p5,1.0,0.5,0.6666666666666666,0.0,0.8333333333333334,0.8,0.5614969618091378,-0.007264723535627127,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b2p0_l0p5,2.0,0.5,0.9166666666666666,0.0,1.0,0.9166666666666666,0.41810486325569435,0.05099064111709595,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b4p0_l0p5,4.0,0.5,0.9166666666666666,0.08333333333333333,0.9166666666666666,1.0,0.5626243972759041,0.1865140199661255,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b8p0_l0p5,8.0,0.5,0.75,0.0,0.75,1.0,0.42753830069935655,0.017226388677954674,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b0p125_l1p0,0.125,1.0,0.9166666666666666,0.08333333333333333,1.0,0.9166666666666666,0.3788795150508024,-0.06705991178750992,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b0p25_l1p0,0.25,1.0,0.5833333333333334,0.0,0.9166666666666666,0.6363636363636364,0.49006514110584304,-0.04256880283355713,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b0p5_l1p0,0.5,1.0,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.4564075154382349,0.08339500427246094,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b1p0_l1p0,1.0,1.0,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.44894658887314093,-0.20117974281311035,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b2p0_l1p0,2.0,1.0,0.9166666666666666,0.0,0.9166666666666666,1.0,0.48611236253703904,-0.07432463765144348,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b4p0_l1p0,4.0,1.0,0.9166666666666666,0.0,1.0,0.9166666666666666,0.3916318281000083,0.19470743834972382,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b8p0_l1p0,8.0,1.0,0.6666666666666666,0.0,0.75,0.8888888888888888,0.5808925807809396,-0.08312918990850449,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b0p125_l2p0,0.125,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.38913733324091365,-0.07432463765144348,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b0p25_l2p0,0.25,2.0,0.9166666666666666,0.0,1.0,0.9166666666666666,0.40685613715069324,-0.10962871462106705,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b0p5_l2p0,0.5,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.5541851960308254,0.24628318846225739,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b1p0_l2p0,1.0,2.0,0.9166666666666666,0.0,1.0,0.9166666666666666,0.43101936732540713,0.017226388677954674,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b2p0_l2p0,2.0,2.0,0.9166666666666666,0.0,1.0,0.9166666666666666,0.45903943926379787,-0.060875747352838516,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b4p0_l2p0,4.0,2.0,0.75,0.0,1.0,0.75,0.4259763558948647,0.056148070842027664,1.0,1.0
3,e0_o1_f0_d0,0,1,0,0,b8p0_l2p0,8.0,2.0,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.5338765213747104,-0.08312918990850449,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b0p125_l0p5,0.125,0.5,0.5833333333333334,0.0,1.0,0.5833333333333334,0.4187526719399292,-0.022410601377487183,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b0p25_l0p5,0.25,0.5,0.5,0.0,0.8333333333333334,0.6,0.3834013368483407,-0.03902055695652962,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b0p5_l0p5,0.5,0.5,1.0,0.0,1.0,1.0,0.4395302983646193,-0.027246937155723572,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b1p0_l0p5,1.0,0.5,0.5833333333333334,0.0,0.8333333333333334,0.7,0.36057411174471854,-0.10962871462106705,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b2p0_l0p5,2.0,0.5,0.75,0.0,0.9166666666666666,0.8181818181818182,0.4876261548020939,0.1384231001138687,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b4p0_l0p5,4.0,0.5,0.6666666666666666,0.08333333333333333,0.8333333333333334,0.8,0.4608814297887213,-0.007264723535627127,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b8p0_l0p5,8.0,0.5,0.9166666666666666,0.0,1.0,0.9166666666666666,0.49582783450872714,-0.13411982357501984,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b0p125_l1p0,0.125,1.0,0.5833333333333334,0.0,1.0,0.5833333333333334,0.43781501403280665,-0.06705991178750992,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b0p25_l1p0,0.25,1.0,0.5,0.08333333333333333,0.9166666666666666,0.5454545454545454,0.4487427684577273,-0.13411982357501984,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b0p5_l1p0,0.5,1.0,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.45041461103743585,0.023743703961372375,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b1p0_l1p0,1.0,1.0,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.38777150701283636,0.1363016963005066,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b2p0_l1p0,2.0,1.0,0.5833333333333334,0.0,0.75,0.7777777777777778,0.4454523691259835,0.1195903792977333,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b4p0_l1p0,4.0,1.0,0.6666666666666666,0.08333333333333333,0.9166666666666666,0.7272727272727273,0.4639078253110285,0.2488238364458084,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b8p0_l1p0,8.0,1.0,0.75,0.0,0.75,1.0,0.585572554819616,0.07862790673971176,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b0p125_l2p0,0.125,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.3836941197156578,0.0713631808757782,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b0p25_l2p0,0.25,2.0,0.5833333333333334,0.0,0.8333333333333334,0.7,0.46437741791437137,0.19913573563098907,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b0p5_l2p0,0.5,2.0,0.4166666666666667,0.0,0.9166666666666666,0.45454545454545453,0.41952208901272414,-0.060875747352838516,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b1p0_l2p0,1.0,2.0,0.9166666666666666,0.0,0.9166666666666666,1.0,0.48570498276592194,-0.04256880283355713,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b2p0_l2p0,2.0,2.0,0.9166666666666666,0.0,1.0,0.9166666666666666,0.5230228301196211,-0.0507248230278492,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b4p0_l2p0,4.0,2.0,0.6666666666666666,0.0,0.8333333333333334,0.8,0.46073461518664277,0.12685510516166687,1.0,1.0
3,e0_o1_f0_d1,0,1,0,1,b8p0_l2p0,8.0,2.0,0.75,0.0,0.9166666666666666,0.8181818181818182,0.4679605137523902,0.03492136672139168,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b0p125_l0p5,0.125,0.5,0.5833333333333334,0.08333333333333333,0.9166666666666666,0.6363636363636364,0.4956250678794361,-0.01863959990441799,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b0p25_l0p5,0.25,0.5,0.5833333333333334,0.08333333333333333,0.9166666666666666,0.6363636363636364,0.40213363788185097,0.04249000549316406,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b0p5_l0p5,0.5,0.5,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.5576649370111265,0.050557851791381836,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b1p0_l0p5,1.0,0.5,0.75,0.08333333333333333,0.75,1.0,0.4700975998488182,-0.06466690450906754,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b2p0_l0p5,2.0,0.5,0.75,0.0,0.9166666666666666,0.8181818181818182,0.5249639665901132,0.04672810435295105,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b4p0_l0p5,4.0,0.5,0.8333333333333334,0.0,1.0,0.8333333333333334,0.46378819126443344,-0.059566691517829895,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b8p0_l0p5,8.0,0.5,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.3867287801718905,-0.026901930570602417,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b0p125_l1p0,0.125,1.0,0.8333333333333334,0.08333333333333333,1.0,0.8333333333333334,0.3893377216697405,-0.20438213646411896,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b0p25_l1p0,0.25,1.0,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.41039471893795315,0.036028068512678146,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b0p5_l1p0,0.5,1.0,0.75,0.0,0.9166666666666666,0.8181818181818182,0.4450302664049036,-0.13020139932632446,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b1p0_l1p0,1.0,1.0,0.5833333333333334,0.0,0.8333333333333334,0.7,0.52229939214538,0.09412083774805069,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b2p0_l1p0,2.0,1.0,0.9166666666666666,0.0,1.0,0.9166666666666666,0.398225711375091,-0.14463333785533905,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b4p0_l1p0,4.0,1.0,1.0,0.0,1.0,1.0,0.44740585141731426,0.013749982230365276,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b8p0_l1p0,8.0,1.0,0.9166666666666666,0.0,0.9166666666666666,1.0,0.5898155143479836,0.03591927886009216,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b0p125_l2p0,0.125,2.0,0.5,0.0,1.0,0.5,0.4059406773600288,-0.065592922270298,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b0p25_l2p0,0.25,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.4449242206467053,0.006464377045631409,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b0p5_l2p0,0.5,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.40224427329924556,0.09977591037750244,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b1p0_l2p0,1.0,2.0,0.75,0.0,1.0,0.75,0.43455296537872257,0.11888960003852844,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b2p0_l2p0,2.0,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.39031070573355914,0.06335601210594177,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b4p0_l2p0,4.0,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.4675441545768157,0.06302925199270248,1.0,1.0
3,e0_o1_f1_d0,0,1,1,0,b8p0_l2p0,8.0,2.0,0.5833333333333334,0.0,0.75,0.7777777777777778,0.5047683179195559,0.036985158920288086,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b0p125_l0p5,0.125,0.5,0.5,0.0,0.9166666666666666,0.5454545454545454,0.5486404299990889,0.005338010843843222,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b0p25_l0p5,0.25,0.5,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4416244936880222,-0.1039990559220314,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b0p5_l0p5,0.5,0.5,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.44585820596490194,0.07604055106639862,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b1p0_l0p5,1.0,0.5,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4991605633483745,-0.07124770432710648,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b2p0_l0p5,2.0,0.5,0.5833333333333334,0.0,0.8333333333333334,0.7,0.48253974417952417,-0.004717347677797079,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b4p0_l0p5,4.0,0.5,0.75,0.0,1.0,0.75,0.47967561027354283,0.19027215242385864,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b8p0_l0p5,8.0,0.5,0.6666666666666666,0.08333333333333333,0.8333333333333334,0.8,0.48741037288200306,0.06318202614784241,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b0p125_l1p0,0.125,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3840008864140114,0.010115613229572773,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b0p25_l1p0,0.25,1.0,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.48212920579072827,0.0018271008739247918,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b0p5_l1p0,0.5,1.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4454220045699836,0.01721237041056156,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b1p0_l1p0,1.0,1.0,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.47155564858426613,0.06506504863500595,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b2p0_l1p0,2.0,1.0,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.485878759631586,-0.0019767831545323133,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b4p0_l1p0,4.0,1.0,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.4599749426443912,0.01475322712212801,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b8p0_l1p0,8.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.45702979468562693,-0.06358318775892258,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b0p125_l2p0,0.125,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.387768991051784,-0.029432445764541626,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b0p25_l2p0,0.25,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.39302705769414503,-0.016811734065413475,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b0p5_l2p0,0.5,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4804533572465509,0.08237311244010925,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b1p0_l2p0,1.0,2.0,0.5,0.0,1.0,0.5,0.44060204808389813,-0.1196390762925148,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b2p0_l2p0,2.0,2.0,0.75,0.0,1.0,0.75,0.4757348555318207,0.02736998163163662,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b4p0_l2p0,4.0,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.5196658784249616,-0.037127356976270676,1.0,1.0
3,e0_o1_f1_d1,0,1,1,1,b8p0_l2p0,8.0,2.0,0.6666666666666666,0.0,0.9166666666666666,0.7272727272727273,0.46205742465097394,0.06293047219514847,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b0p125_l0p5,0.125,0.5,0.3333333333333333,0.0,0.9166666666666666,0.36363636363636365,0.42710063963432665,-0.13411982357501984,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b0p25_l0p5,0.25,0.5,0.6666666666666666,0.0,1.0,0.6666666666666666,0.41999307577157163,0.13754816353321075,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b0p5_l0p5,0.5,0.5,0.6666666666666666,0.0,1.0,0.6666666666666666,0.43592566153360185,-0.13411982357501984,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b1p0_l0p5,1.0,0.5,0.5,0.0,0.6666666666666666,0.75,0.4703488054528052,0.05253046751022339,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b2p0_l0p5,2.0,0.5,0.6666666666666666,0.0,0.8333333333333334,0.8,0.465768846534876,0.20572280883789062,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b4p0_l0p5,4.0,0.5,0.4166666666666667,0.08333333333333333,0.5,0.8333333333333334,0.4834759446759111,0.08533128350973129,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b8p0_l0p5,8.0,0.5,0.5833333333333334,0.0,0.8333333333333334,0.7,0.5308548644244766,0.11296854168176651,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b0p125_l1p0,0.125,1.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4005346315907876,-0.20117974281311035,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b0p25_l1p0,0.25,1.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.42739771376404806,-0.13411982357501984,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b0p5_l1p0,0.5,1.0,0.6666666666666666,0.0,0.8333333333333334,0.8,0.5399791850162804,-0.01807769201695919,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b1p0_l1p0,1.0,1.0,0.8333333333333334,0.0,0.9166666666666666,0.9090909090909091,0.5828694393038146,0.10128343105316162,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b2p0_l1p0,2.0,1.0,0.75,0.0,1.0,0.75,0.46438915918351964,-0.027246937155723572,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b4p0_l1p0,4.0,1.0,0.75,0.0,0.8333333333333334,0.9,0.4748756302001358,-0.03902055695652962,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b8p0_l1p0,8.0,1.0,0.75,0.0,0.75,1.0,0.4502961744383739,0.24621808528900146,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b0p125_l2p0,0.125,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3953221034722496,-0.027246937155723572,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b0p25_l2p0,0.25,2.0,0.5833333333333334,0.0,1.0,0.5833333333333334,0.451146502294258,0.1640477031469345,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b0p5_l2p0,0.5,2.0,0.75,0.0,1.0,0.75,0.4750837398124087,-0.01606927253305912,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b1p0_l2p0,1.0,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4983957563076283,-0.20117974281311035,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b2p0_l2p0,2.0,2.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.4932621998034366,0.017226388677954674,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b4p0_l2p0,4.0,2.0,0.75,0.0,1.0,0.75,0.4238211916624393,0.099240243434906,1.0,1.0
3,e1_o0_f0_d0,1,0,0,0,b8p0_l2p0,8.0,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.47621591188110113,0.24155910313129425,1.0,1.0
3,e1_o0_f0_d1,1,0,0,1,b0p125_l0p5,0.125,0.5,0.5833333333333334,0.0,1.0,0.5833333333333334,0.3783878121621411,-0.13411982357501984,1.0,1.0
3,e1_o0_f0_d1,1,0,0,1,b0p25_l0p5,0.25,0.5,0.9166666666666666,0.0,0.9166666666666666,1.0,0.424698087857787,-0.09430684894323349,1.0,1.0
3,e1_o0_f0_d1,1,0,0,1,b0p5_l0p5,0.5,0.5,0.8333333333333334,0.16666666666666666,1.0,0.8333333333333334,0.4006381580859995,-0.01606927253305912,1.0,1.0
3,e1_o0_f0_d1,1,0,0,1,b1p0_l0p5,1.0,0.5,0.75,0.08333333333333333,0.8333333333333334,0.9,0.37674127564099785,0.18550080060958862,1.0,1.0
