candidate,matrix_id,grid_id,beta_multiplier,leave_multiplier,f12_rate,break_rate,recovery_given_break,run8_rate,coherent8_rate,distinct8_rate,strict8_rate,last8_coherence,cross_lineage_similarity,reproducible_multiform,stable_clusters_half_a,stable_clusters_half_b,completion
02,35,b0p25_l1p0,0.25,1.0,0.78125,0.90625,0.8620689655172413,0.828125,0.046875,0.78125,0.03125,0.34456823852661644,0.5218936109475156,0,0,0,1.0
02,35,b0p5_l1p0,0.5,1.0,0.75,0.828125,0.9056603773584906,0.828125,0.015625,0.828125,0.015625,0.259527937587998,0.43426314183673,0,0,0,1.0
02,35,b1p0_l1p0,1.0,1.0,0.65625,0.71875,0.9130434782608695,0.859375,0.0625,0.828125,0.0625,0.2984238548821872,0.46550465552819464,0,0,0,1.0
02,35,b2p0_l1p0,2.0,1.0,0.578125,0.703125,0.8222222222222222,0.78125,0.03125,0.71875,0.03125,0.30293771594461616,0.49592406069676104,0,0,0,1.0
02,35,b4p0_l1p0,4.0,1.0,0.6875,0.71875,0.9565217391304348,0.765625,0.0,0.765625,0.0,0.28902585294334304,0.46763035363337635,0,0,0,1.0
02,35,b8p0_l1p0,8.0,1.0,0.515625,0.609375,0.8461538461538461,0.765625,0.0,0.734375,0.0,0.24611591275374453,0.43614443883726367,0,0,0,1.0
02,35,b0p125_l2p0,0.125,2.0,0.71875,0.9375,0.7666666666666667,0.53125,0.0,0.4375,0.0,0.30560717708654145,0.4760094373631674,0,0,0,1.0
02,35,b0p25_l2p0,0.25,2.0,0.8125,0.921875,0.8813559322033898,0.75,0.0,0.703125,0.0,0.3030259635193461,0.48390239252483924,0,0,0,1.0
02,35,b0p5_l2p0,0.5,2.0,0.796875,0.90625,0.8793103448275862,0.921875,0.0,0.90625,0.0,0.30860643436495894,0.4774014711297955,0,0,0,1.0
02,35,b1p0_l2p0,1.0,2.0,0.78125,0.84375,0.9259259259259259,0.796875,0.0,0.765625,0.0,0.2807946900520206,0.4946386598907699,0,0,0,1.0
02,35,b2p0_l2p0,2.0,2.0,0.734375,0.78125,0.94,0.828125,0.0,0.8125,0.0,0.308873105754758,0.5026713714630033,0,0,0,1.0
02,35,b4p0_l2p0,4.0,2.0,0.75,0.828125,0.9056603773584906,0.890625,0.0,0.875,0.0,0.2831210623574911,0.4336187817032721,0,0,0,1.0
02,35,b8p0_l2p0,8.0,2.0,0.84375,0.875,0.9642857142857143,0.9375,0.0,0.921875,0.0,0.27279934106244214,0.4700657377286937,0,0,0,1.0
02,36,b0p125_l0p5,0.125,0.5,0.703125,0.75,0.9375,0.84375,0.0,0.8125,0.0,0.37214306246528017,0.559721694721823,0,0,0,1.0
02,36,b0p25_l0p5,0.25,0.5,0.53125,0.59375,0.8947368421052632,0.640625,0.03125,0.625,0.03125,0.38618463411597387,0.5536709651134749,0,0,0,1.0
02,36,b0p5_l0p5,0.5,0.5,0.578125,0.578125,1.0,0.65625,0.0625,0.640625,0.0625,0.35244990370760965,0.5534222874623285,0,0,0,1.0
02,36,b1p0_l0p5,1.0,0.5,0.4375,0.453125,0.9655172413793104,0.484375,0.03125,0.484375,0.03125,0.3764116431359807,0.5663507349616123,0,0,0,1.0
02,36,b2p0_l0p5,2.0,0.5,0.328125,0.34375,0.9545454545454546,0.4375,0.109375,0.421875,0.09375,0.3979406532384021,0.6094033504007963,0,0,0,1.0
02,36,b4p0_l0p5,4.0,0.5,0.34375,0.390625,0.88,0.4375,0.0625,0.4375,0.0625,0.34176843546536273,0.4810394379873959,0,0,0,1.0
02,36,b8p0_l0p5,8.0,0.5,0.28125,0.328125,0.8571428571428571,0.4375,0.015625,0.4375,0.015625,0.2725667197980821,0.490905706152771,0,0,0,1.0
02,36,b0p125_l1p0,0.125,1.0,0.671875,0.703125,0.9555555555555556,0.75,0.0,0.75,0.0,0.4296983059276348,0.5577144438363549,0,0,0,1.0
02,36,b0p25_l1p0,0.25,1.0,0.625,0.671875,0.9302325581395349,0.6875,0.03125,0.6875,0.015625,0.3815912011038274,0.5231659145147742,0,0,0,1.0
02,36,b0p5_l1p0,0.5,1.0,0.453125,0.484375,0.9354838709677419,0.609375,0.03125,0.59375,0.03125,0.3247696486686288,0.5599348071594458,0,0,0,1.0
02,36,b1p0_l1p0,1.0,1.0,0.453125,0.46875,0.9666666666666667,0.546875,0.015625,0.546875,0.015625,0.41955925397753774,0.5763630396895107,0,0,1,1.0
02,36,b2p0_l1p0,2.0,1.0,0.40625,0.421875,0.9629629629629629,0.546875,0.046875,0.53125,0.046875,0.3546289737234543,0.5636779567993618,0,0,0,1.0
02,36,b4p0_l1p0,4.0,1.0,0.359375,0.359375,1.0,0.484375,0.03125,0.484375,0.03125,0.3515048828277024,0.5711626682163422,0,0,0,1.0
02,36,b8p0_l1p0,8.0,1.0,0.296875,0.375,0.7916666666666666,0.515625,0.015625,0.515625,0.015625,0.3201673791430176,0.5293719842508046,0,0,0,1.0
02,36,b0p125_l2p0,0.125,2.0,0.8125,0.875,0.9285714285714286,0.921875,0.0,0.90625,0.0,0.3419694750400031,0.5483305538371595,0,0,0,1.0
02,36,b0p25_l2p0,0.25,2.0,0.640625,0.703125,0.9111111111111111,0.828125,0.0,0.796875,0.0,0.34375896976261444,0.5147657710290124,0,0,0,1.0
02,36,b0p5_l2p0,0.5,2.0,0.5,0.578125,0.8648648648648649,0.625,0.015625,0.578125,0.015625,0.39450246946814677,0.5957424413923496,0,0,0,1.0
02,36,b1p0_l2p0,1.0,2.0,0.453125,0.484375,0.9354838709677419,0.578125,0.0,0.578125,0.0,0.36016622564609424,0.5172209576217782,0,0,0,1.0
02,36,b2p0_l2p0,2.0,2.0,0.390625,0.421875,0.9259259259259259,0.5625,0.0,0.546875,0.0,0.37948401960235845,0.5640457505817442,0,0,0,1.0
02,36,b4p0_l2p0,4.0,2.0,0.4375,0.453125,0.9655172413793104,0.546875,0.0,0.546875,0.0,0.32270740305034784,0.6466811681978254,0,0,0,1.0
02,36,b8p0_l2p0,8.0,2.0,0.359375,0.390625,0.92,0.421875,0.0,0.421875,0.0,0.3151616689442339,0.5567105295281779,0,0,0,1.0
02,37,b0p125_l0p5,0.125,0.5,0.6875,0.890625,0.7719298245614035,0.71875,0.0,0.71875,0.0,0.2605854340992794,0.3786260510242966,0,0,0,1.0
02,37,b0p25_l0p5,0.25,0.5,0.71875,0.875,0.8214285714285714,0.859375,0.03125,0.859375,0.03125,0.3128528087467059,0.4153068733197359,0,0,0,1.0
02,37,b0p5_l0p5,0.5,0.5,0.75,0.84375,0.8888888888888888,0.875,0.015625,0.859375,0.015625,0.2977014746369896,0.39735420819140543,0,0,0,1.0
02,37,b1p0_l0p5,1.0,0.5,0.734375,0.78125,0.94,0.859375,0.03125,0.84375,0.03125,0.2997047702177981,0.41796176137021873,0,0,0,1.0
02,37,b2p0_l0p5,2.0,0.5,0.46875,0.59375,0.7894736842105263,0.828125,0.0,0.78125,0.0,0.33465939475009476,0.4729176049450312,0,0,0,1.0
02,37,b4p0_l0p5,4.0,0.5,0.515625,0.59375,0.868421052631579,0.796875,0.03125,0.796875,0.03125,0.3190652305490384,0.42642704252952696,0,0,0,1.0
02,37,b8p0_l0p5,8.0,0.5,0.53125,0.625,0.85,0.78125,0.015625,0.75,0.015625,0.3606533863144133,0.4727814789980277,0,0,0,1.0
02,37,b0p125_l1p0,0.125,1.0,0.703125,0.921875,0.7627118644067796,0.734375,0.0,0.71875,0.0,0.2829802467472967,0.3886483933716598,0,0,0,1.0
02,37,b0p25_l1p0,0.25,1.0,0.796875,0.875,0.9107142857142857,0.8125,0.0,0.8125,0.0,0.24141417663390397,0.36375164440109875,0,0,0,1.0
02,37,b0p5_l1p0,0.5,1.0,0.734375,0.8125,0.9038461538461539,0.828125,0.015625,0.796875,0.015625,0.30848080596916705,0.4015349740006156,0,0,0,1.0
02,37,b1p0_l1p0,1.0,1.0,0.765625,0.8125,0.9423076923076923,0.859375,0.015625,0.84375,0.015625,0.31407296028780723,0.4483986912535911,0,0,0,1.0
02,37,b2p0_l1p0,2.0,1.0,0.71875,0.796875,0.9019607843137255,0.84375,0.015625,0.828125,0.015625,0.3540768628582678,0.45504560348938206,0,0,0,1.0
02,37,b4p0_l1p0,4.0,1.0,0.578125,0.65625,0.8809523809523809,0.71875,0.0,0.703125,0.0,0.3417812938887903,0.46448007410194153,0,0,0,1.0
02,37,b8p0_l1p0,8.0,1.0,0.46875,0.578125,0.8108108108108109,0.703125,0.0,0.6875,0.0,0.34391925189861805,0.4996705482045423,0,0,0,1.0
02,37,b0p125_l2p0,0.125,2.0,0.75,0.984375,0.7619047619047619,0.4375,0.0,0.421875,0.0,0.28295126102950796,0.4092777272640406,0,0,0,1.0
02,37,b0p25_l2p0,0.25,2.0,0.734375,0.921875,0.7966101694915254,0.671875,0.0,0.671875,0.0,0.3041763128281386,0.4103856906286439,0,0,0,1.0
02,37,b0p5_l2p0,0.5,2.0,0.703125,0.84375,0.8333333333333334,0.796875,0.0,0.75,0.0,0.3227232955461588,0.4226261371128234,0,0,0,1.0
02,37,b1p0_l2p0,1.0,2.0,0.703125,0.828125,0.8490566037735849,0.84375,0.0,0.828125,0.0,0.3285337674870882,0.4782753091459464,0,0,0,1.0
02,37,b2p0_l2p0,2.0,2.0,0.625,0.6875,0.9090909090909091,0.78125,0.0,0.734375,0.0,0.34782695879371994,0.46444033162011517,0,0,0,1.0
02,37,b4p0_l2p0,4.0,2.0,0.625,0.71875,0.8695652173913043,0.84375,0.0,0.796875,0.0,0.362343059383232,0.5075095672169604,0,0,0,1.0
02,37,b8p0_l2p0,8.0,2.0,0.6875,0.796875,0.8627450980392157,0.84375,0.0,0.796875,0.0,0.32783039892677035,0.46332921193210497,0,0,0,1.0
02,38,b0p125_l0p5,0.125,0.5,0.296875,0.296875,1.0,0.484375,0.390625,0.46875,0.375,0.7528134102561789,0.8149214328660848,0,1,1,1.0
02,38,b0p25_l0p5,0.25,0.5,0.28125,0.359375,0.782608695652174,0.5,0.359375,0.5,0.359375,0.637557786541975,0.7004204524262923,0,1,1,1.0
02,38,b0p5_l0p5,0.5,0.5,0.265625,0.34375,0.7727272727272727,0.484375,0.265625,0.46875,0.265625,0.4415076301625258,0.5827802340692495,0,1,1,1.0
02,38,b1p0_l0p5,1.0,0.5,0.25,0.359375,0.6956521739130435,0.5625,0.203125,0.5625,0.203125,0.3414673634336489,0.43465592397029595,0,1,1,1.0
02,38,b2p0_l0p5,2.0,0.5,0.3125,0.453125,0.6896551724137931,0.578125,0.234375,0.578125,0.234375,0.3092163403411962,0.41641303595891044,0,1,1,1.0
02,38,b4p0_l0p5,4.0,0.5,0.265625,0.34375,0.7727272727272727,0.5625,0.21875,0.546875,0.21875,0.3547802956133562,0.47165346962675975,0,1,1,1.0
02,38,b8p0_l0p5,8.0,0.5,0.34375,0.421875,0.8148148148148148,0.65625,0.109375,0.640625,0.109375,0.182853967701414,0.34677558344273474,0,0,0,1.0
02,38,b0p125_l1p0,0.125,1.0,0.328125,0.34375,0.9545454545454546,0.4375,0.375,0.40625,0.34375,0.6755560627072598,0.7960180325404156,0,1,1,1.0
02,38,b0p25_l1p0,0.25,1.0,0.234375,0.375,0.625,0.5,0.359375,0.4375,0.328125,0.5557981425486257,0.662026187081333,0,1,1,1.0
02,38,b0p5_l1p0,0.5,1.0,0.265625,0.40625,0.6538461538461539,0.59375,0.34375,0.578125,0.34375,0.5140421936781385,0.6199724578337822,0,1,1,1.0
02,38,b1p0_l1p0,1.0,1.0,0.265625,0.34375,0.7727272727272727,0.59375,0.34375,0.578125,0.3125,0.445967083614926,0.5210053879619359,0,1,1,1.0
02,38,b2p0_l1p0,2.0,1.0,0.21875,0.328125,0.6666666666666666,0.5625,0.171875,0.5625,0.171875,0.3617143333221644,0.42838573108219885,0,1,1,1.0
02,38,b4p0_l1p0,4.0,1.0,0.21875,0.359375,0.6086956521739131,0.484375,0.125,0.453125,0.109375,0.233789188086988,0.41837600032240513,0,0,1,1.0
02,38,b8p0_l1p0,8.0,1.0,0.203125,0.234375,0.8666666666666667,0.40625,0.015625,0.40625,0.015625,0.18432409119328907,0.4066634709373107,0,0,0,1.0
02,38,b0p125_l2p0,0.125,2.0,0.234375,0.3125,0.75,0.4375,0.171875,0.421875,0.171875,0.659253239903306,0.7946671234018611,0,1,0,1.0
02,38,b0p25_l2p0,0.25,2.0,0.296875,0.328125,0.9047619047619048,0.421875,0.1875,0.421875,0.1875,0.5942380208303361,0.6376000849093797,0,1,1,1.0
02,38,b0p5_l2p0,0.5,2.0,0.296875,0.34375,0.8636363636363636,0.515625,0.203125,0.5,0.1875,0.516828963061419,0.6462095171061396,0,0,0,1.0
02,38,b1p0_l2p0,1.0,2.0,0.171875,0.34375,0.5,0.5,0.15625,0.5,0.140625,0.432531919470424,0.5685702789588023,0,1,0,1.0
02,38,b2p0_l2p0,2.0,2.0,0.296875,0.4375,0.6785714285714286,0.65625,0.09375,0.625,0.078125,0.39108608638129744,0.43747345717498276,0,1,1,1.0
02,38,b4p0_l2p0,4.0,2.0,0.28125,0.390625,0.72,0.609375,0.09375,0.609375,0.09375,0.2960269675762752,0.4560069377625254,0,0,0,1.0
02,38,b8p0_l2p0,8.0,2.0,0.34375,0.5,0.6875,0.78125,0.015625,0.78125,0.015625,0.22965647466932373,0.3883878734974385,0,0,0,1.0
02,39,b0p125_l0p5,0.125,0.5,0.71875,0.734375,0.9787234042553191,0.796875,0.234375,0.765625,0.234375,0.6630956644641548,0.6677605076250868,0,1,1,1.0
02,39,b0p25_l0p5,0.25,0.5,0.640625,0.671875,0.9534883720930233,0.671875,0.390625,0.671875,0.390625,0.7135596357575484,0.8098816903139251,0,1,1,1.0
02,39,b0p5_l0p5,0.5,0.5,0.484375,0.5,0.96875,0.59375,0.421875,0.59375,0.421875,0.7444169187248059,0.6906656714403793,0,1,1,1.0
02,39,b1p0_l0p5,1.0,0.5,0.515625,0.515625,1.0,0.5625,0.46875,0.5625,0.46875,0.7969763178213343,0.6982476989374127,0,1,1,1.0
02,39,b2p0_l0p5,2.0,0.5,0.390625,0.421875,0.9259259259259259,0.46875,0.359375,0.453125,0.34375,0.7787807703492471,0.6689709542309006,0,1,1,1.0
02,39,b4p0_l0p5,4.0,0.5,0.4375,0.4375,1.0,0.453125,0.375,0.453125,0.375,0.7512298090564922,0.7874925152719271,0,1,1,1.0
02,39,b8p0_l0p5,8.0,0.5,0.21875,0.234375,0.9333333333333333,0.265625,0.203125,0.25,0.1875,0.8499877780263504,0.8730576520877489,0,1,1,1.0
02,39,b0p125_l1p0,0.125,1.0,0.734375,0.78125,0.94,0.796875,0.09375,0.78125,0.09375,0.6010715379221767,0.6437063256538581,0,1,0,1.0
02,39,b0p25_l1p0,0.25,1.0,0.625,0.640625,0.975609756097561,0.640625,0.3125,0.640625,0.3125,0.6924316018780479,0.7468718956949438,0,0,1,1.0
02,39,b0p5_l1p0,0.5,1.0,0.484375,0.484375,1.0,0.546875,0.34375,0.546875,0.34375,0.7447941288583684,0.7076340482794038,0,1,1,1.0
02,39,b1p0_l1p0,1.0,1.0,0.484375,0.5,0.96875,0.578125,0.40625,0.578125,0.40625,0.7498996931872159,0.8287149915237277,0,1,1,1.0
02,39,b2p0_l1p0,2.0,1.0,0.34375,0.34375,1.0,0.359375,0.3125,0.359375,0.3125,0.815132694786815,0.781186299979155,0,1,1,1.0
02,39,b4p0_l1p0,4.0,1.0,0.40625,0.4375,0.9285714285714286,0.46875,0.359375,0.46875,0.359375,0.7662004299969674,0.7049422566403496,0,1,1,1.0
02,39,b8p0_l1p0,8.0,1.0,0.390625,0.390625,1.0,0.421875,0.359375,0.421875,0.359375,0.7773083456970478,0.7728957712764966,0,1,1,1.0
02,39,b0p125_l2p0,0.125,2.0,0.796875,0.84375,0.9444444444444444,0.875,0.0,0.875,0.0,0.5053242250856921,0.5536720597331735,0,0,0,1.0
02,39,b0p25_l2p0,0.25,2.0,0.65625,0.671875,0.9767441860465116,0.71875,0.0625,0.71875,0.0625,0.6092566855343615,0.7087751528412136,0,0,0,1.0
02,39,b0p5_l2p0,0.5,2.0,0.703125,0.71875,0.9782608695652174,0.765625,0.109375,0.765625,0.109375,0.65199332704946,0.71895682907149,0,0,0,1.0
02,39,b1p0_l2p0,1.0,2.0,0.59375,0.625,0.95,0.625,0.234375,0.625,0.234375,0.6975471762448877,0.7442365823316228,0,0,0,1.0
02,39,b2p0_l2p0,2.0,2.0,0.484375,0.5,0.96875,0.5,0.15625,0.5,0.15625,0.67626304386198,0.6808491679983554,0,1,1,1.0
02,39,b4p0_l2p0,4.0,2.0,0.4375,0.4375,1.0,0.453125,0.109375,0.453125,0.109375,0.7052031851633025,0.7598784904544448,0,0,0,1.0
02,39,b8p0_l2p0,8.0,2.0,0.328125,0.328125,1.0,0.34375,0.171875,0.34375,0.171875,0.7507371799139242,0.8415407088701259,0,1,1,1.0
02,40,b0p125_l0p5,0.125,0.5,0.59375,1.0,0.59375,0.359375,0.0,0.359375,0.0,0.23166876544789333,0.3708094601334137,0,0,0,1.0
02,40,b0p25_l0p5,0.25,0.5,0.765625,0.90625,0.8448275862068966,0.515625,0.0,0.515625,0.0,0.2902472312489327,0.379999766245489,0,0,0,1.0
02,40,b0p5_l0p5,0.5,0.5,0.859375,0.9375,0.9166666666666666,0.8125,0.0,0.8125,0.0,0.2698337488976582,0.4159435975922933,0,0,0,1.0
02,40,b1p0_l0p5,1.0,0.5,0.78125,0.953125,0.819672131147541,0.859375,0.0,0.84375,0.0,0.2868730839934549,0.40357665732188513,0,0,0,1.0
02,40,b2p0_l0p5,2.0,0.5,0.75,0.90625,0.8275862068965517,0.859375,0.0,0.84375,0.0,0.31686128861872037,0.3899379786353185,0,0,0,1.0
02,40,b4p0_l0p5,4.0,0.5,0.734375,0.84375,0.8703703703703703,0.921875,0.0,0.921875,0.0,0.2902894791998021,0.411648656274709,0,0,0,1.0
02,40,b8p0_l0p5,8.0,0.5,0.65625,0.75,0.875,0.8125,0.0,0.78125,0.0,0.32035813515614875,0.44503713761583646,0,0,0,1.0
02,40,b0p125_l1p0,0.125,1.0,0.5,0.984375,0.5079365079365079,0.25,0.0,0.25,0.0,0.2554831052545247,0.3732371610345549,0,0,0,1.0
02,40,b0p25_l1p0,0.25,1.0,0.734375,0.96875,0.7580645161290323,0.625,0.0,0.609375,0.0,0.2840856453608016,0.3931401629423046,0,0,0,1.0
02,40,b0p5_l1p0,0.5,1.0,0.78125,0.96875,0.8064516129032258,0.6875,0.0,0.671875,0.0,0.2552222716200137,0.41295838231610604,0,0,0,1.0
02,40,b1p0_l1p0,1.0,1.0,0.828125,0.90625,0.9137931034482759,0.859375,0.0,0.859375,0.0,0.2886345349515346,0.4047007142468433,0,0,0,1.0
02,40,b2p0_l1p0,2.0,1.0,0.90625,0.96875,0.9354838709677419,0.875,0.0,0.875,0.0,0.30401984851848385,0.49159688059113626,0,0,0,1.0
02,40,b4p0_l1p0,4.0,1.0,0.796875,0.921875,0.864406779661017,0.890625,0.0,0.859375,0.0,0.3222798029443602,0.41198455647418547,0,0,0,1.0
02,40,b8p0_l1p0,8.0,1.0,0.84375,0.875,0.9642857142857143,0.796875,0.0,0.78125,0.0,0.30823683822290726,0.42440153918000456,0,0,0,1.0
02,40,b0p125_l2p0,0.125,2.0,0.4375,1.0,0.4375,0.171875,0.0,0.171875,0.0,0.27405990551149784,0.38167942849390235,0,0,0,1.0
02,40,b0p25_l2p0,0.25,2.0,0.6875,1.0,0.6875,0.265625,0.0,0.265625,0.0,0.27132597028635075,0.39489544482418426,0,0,0,1.0
02,40,b0p5_l2p0,0.5,2.0,0.765625,0.953125,0.8032786885245902,0.59375,0.0,0.578125,0.0,0.28518946321197536,0.4311608900846931,0,0,0,1.0
02,40,b1p0_l2p0,1.0,2.0,0.796875,0.984375,0.8095238095238095,0.640625,0.0,0.640625,0.0,0.29043113291204803,0.3902921087034836,0,0,0,1.0
02,40,b2p0_l2p0,2.0,2.0,0.890625,0.96875,0.9193548387096774,0.84375,0.0,0.84375,0.0,0.2963203373579737,0.38905696784500005,0,0,0,1.0
02,40,b4p0_l2p0,4.0,2.0,0.796875,1.0,0.796875,0.78125,0.0,0.78125,0.0,0.28565943305597186,0.41970759508227246,0,0,0,1.0
02,40,b8p0_l2p0,8.0,2.0,0.84375,0.96875,0.8709677419354839,0.859375,0.0,0.859375,0.0,0.31776013146565585,0.4520997793707668,0,0,0,1.0
02,41,b0p125_l0p5,0.125,0.5,0.765625,0.9375,0.8166666666666667,0.5,0.015625,0.5,0.015625,0.22048000229795994,0.37285481925141367,0,0,0,1.0
02,41,b0p25_l0p5,0.25,0.5,0.671875,0.921875,0.7288135593220338,0.703125,0.03125,0.6875,0.03125,0.20997137747259764,0.3404837340163826,0,0,0,1.0
02,41,b0p5_l0p5,0.5,0.5,0.71875,0.953125,0.7540983606557377,0.75,0.0,0.734375,0.0,0.21905723309243086,0.3498051004161549,0,0,0,1.0
02,41,b1p0_l0p5,1.0,0.5,0.71875,0.8125,0.8846153846153846,0.8125,0.0,0.8125,0.0,0.18925308859414064,0.36120800323339664,0,0,0,1.0
02,41,b2p0_l0p5,2.0,0.5,0.734375,0.84375,0.8703703703703703,0.796875,0.015625,0.765625,0.015625,0.2294328357276829,0.32473909219788755,0,0,0,1.0
02,41,b4p0_l0p5,4.0,0.5,0.765625,0.890625,0.8596491228070176,0.84375,0.046875,0.84375,0.046875,0.19838705345883217,0.32220063789071673,0,0,0,1.0
02,41,b8p0_l0p5,8.0,0.5,0.5625,0.703125,0.8,0.734375,0.015625,0.734375,0.015625,0.20432469385500976,0.3394081913569786,0,0,0,1.0
02,41,b0p125_l1p0,0.125,1.0,0.71875,1.0,0.71875,0.484375,0.0,0.484375,0.0,0.24700836287586242,0.3624586862901565,0,0,0,1.0
02,41,b0p25_l1p0,0.25,1.0,0.8125,0.953125,0.8524590163934426,0.71875,0.0,0.703125,0.0,0.2294813386127046,0.32934811599820585,0,0,0,1.0
02,41,b0p5_l1p0,0.5,1.0,0.875,0.96875,0.9032258064516129,0.890625,0.0,0.875,0.0,0.2098734833752429,0.37741841729007625,0,0,0,1.0
02,41,b1p0_l1p0,1.0,1.0,0.6875,0.828125,0.8301886792452831,0.75,0.0,0.734375,0.0,0.21618492227168246,0.3535280716380046,0,0,0,1.0
02,41,b2p0_l1p0,2.0,1.0,0.703125,0.8125,0.8653846153846154,0.78125,0.015625,0.765625,0.015625,0.22116013185260258,0.3599802634772543,0,0,0,1.0
02,41,b4p0_l1p0,4.0,1.0,0.765625,0.8125,0.9423076923076923,0.765625,0.0,0.734375,0.0,0.19381413074440448,0.34675672134532876,0,0,0,1.0
02,41,b8p0_l1p0,8.0,1.0,0.640625,0.796875,0.803921568627451,0.78125,0.0,0.78125,0.0,0.18913139138376103,0.3223557581027046,0,0,0,1.0
02,41,b0p125_l2p0,0.125,2.0,0.640625,1.0,0.640625,0.359375,0.0,0.34375,0.0,0.2496382561360514,0.3558293781522121,0,0,0,1.0
02,41,b0p25_l2p0,0.25,2.0,0.75,0.984375,0.7619047619047619,0.609375,0.0,0.59375,0.0,0.25312114766012156,0.3747200765524116,0,0,0,1.0
02,41,b0p5_l2p0,0.5,2.0,0.796875,0.9375,0.85,0.640625,0.0,0.640625,0.0,0.23720111151439827,0.36988937077807044,0,0,0,1.0
02,41,b1p0_l2p0,1.0,2.0,0.75,0.921875,0.8135593220338984,0.703125,0.0,0.703125,0.0,0.23895790621712282,0.3567134534817979,0,0,0,1.0
02,41,b2p0_l2p0,2.0,2.0,0.78125,0.9375,0.8333333333333334,0.765625,0.0,0.765625,0.0,0.23520478374458842,0.3750231525162081,0,0,0,1.0
02,41,b4p0_l2p0,4.0,2.0,0.75,0.921875,0.8135593220338984,0.8125,0.0,0.796875,0.0,0.2477069789553975,0.36684519753107553,0,0,0,1.0
02,41,b8p0_l2p0,8.0,2.0,0.765625,0.9375,0.8166666666666667,0.765625,0.0,0.75,0.0,0.22779791687310602,0.35446683472893487,0,0,0,1.0
02,42,b0p125_l0p5,0.125,0.5,0.6875,0.6875,1.0,0.6875,0.6875,0.671875,0.671875,0.9817287727603238,0.9893248502521178,0,1,1,1.0
02,42,b0p25_l0p5,0.25,0.5,0.53125,0.53125,1.0,0.53125,0.53125,0.53125,0.53125,0.9892857737408698,0.9931619683915115,0,1,1,1.0
02,42,b0p5_l0p5,0.5,0.5,0.46875,0.46875,1.0,0.46875,0.46875,0.453125,0.453125,0.9926896811234156,0.9957295667480573,0,1,1,1.0
02,42,b1p0_l0p5,1.0,0.5,0.421875,0.421875,1.0,0.421875,0.421875,0.421875,0.421875,0.9940178730642555,0.9968157206783463,0,1,1,1.0
02,42,b2p0_l0p5,2.0,0.5,0.453125,0.46875,0.9666666666666667,0.46875,0.46875,0.453125,0.453125,0.9944402843506894,0.9969526683355341,0,1,1,1.0
02,42,b4p0_l0p5,4.0,0.5,0.46875,0.46875,1.0,0.46875,0.46875,0.46875,0.46875,0.9949416204806478,0.9967678345109346,0,1,1,1.0
02,42,b8p0_l0p5,8.0,0.5,0.40625,0.40625,1.0,0.40625,0.40625,0.40625,0.40625,0.9947121403944045,0.9978884954161362,0,1,1,1.0
02,42,b0p125_l1p0,0.125,1.0,0.625,0.625,1.0,0.640625,0.640625,0.609375,0.609375,0.9385559580521726,0.9577770993541019,0,1,1,1.0
02,42,b0p25_l1p0,0.25,1.0,0.484375,0.484375,1.0,0.484375,0.484375,0.46875,0.46875,0.9539760098045132,0.9649611340227922,0,1,1,1.0
02,42,b0p5_l1p0,0.5,1.0,0.40625,0.40625,1.0,0.40625,0.40625,0.375,0.375,0.962591701608414,0.973245359665932,0,1,1,1.0
02,42,b1p0_l1p0,1.0,1.0,0.4375,0.4375,1.0,0.4375,0.4375,0.421875,0.421875,0.9684260227493814,0.980194562334017,0,1,1,1.0
02,42,b2p0_l1p0,2.0,1.0,0.546875,0.546875,1.0,0.546875,0.546875,0.515625,0.515625,0.9763305664955595,0.9892498828508558,0,1,1,1.0
02,42,b4p0_l1p0,4.0,1.0,0.390625,0.390625,1.0,0.390625,0.390625,0.390625,0.390625,0.9771395217760355,0.9885972366540028,0,1,1,1.0
02,42,b8p0_l1p0,8.0,1.0,0.421875,0.421875,1.0,0.421875,0.421875,0.375,0.375,0.9779359665585625,0.99072670720953,0,1,1,1.0
02,42,b0p125_l2p0,0.125,2.0,0.625,0.640625,0.975609756097561,0.640625,0.078125,0.546875,0.078125,0.7616872286722873,0.8519265777557906,0,0,0,1.0
02,42,b0p25_l2p0,0.25,2.0,0.6875,0.6875,1.0,0.703125,0.078125,0.640625,0.078125,0.7732791391463765,0.8592621660365884,0,0,0,1.0
02,42,b0p5_l2p0,0.5,2.0,0.65625,0.65625,1.0,0.65625,0.1875,0.625,0.1875,0.7981818718731042,0.844774896370415,0,0,1,1.0
02,42,b1p0_l2p0,1.0,2.0,0.5625,0.5625,1.0,0.5625,0.328125,0.5625,0.328125,0.8018516007594603,0.8928260732256706,0,0,1,1.0
02,42,b2p0_l2p0,2.0,2.0,0.5625,0.5625,1.0,0.578125,0.25,0.5625,0.25,0.8186610566775232,0.8831693844096091,0,1,1,1.0
02,42,b4p0_l2p0,4.0,2.0,0.515625,0.515625,1.0,0.515625,0.171875,0.5,0.171875,0.8260999864126113,0.870855773118088,0,1,1,1.0
02,42,b8p0_l2p0,8.0,2.0,0.421875,0.421875,1.0,0.4375,0.203125,0.390625,0.1875,0.795443705349057,0.8771027627531803,0,0,1,1.0
02,43,b0p125_l0p5,0.125,0.5,0.59375,1.0,0.59375,0.203125,0.0,0.203125,0.0,0.2622243551178858,0.4053356557298702,0,0,0,1.0
