candidate,matrix_id,grid_id,kind,donor_order,arm,capture16,capture32,arrival8,occupancy,maximum_residence,completion,same_h_f8,same_h_f16,same_h_f32,cross_h_f8,cross_h_f16,cross_h_f32
02,18,b1p0_l0p5,strict8,0,natural,0.041666666666666664,0.041666666666666664,0.7916666666666666,0.3059895932674408,5.0,1.0,,,,,,
02,18,b1p0_l0p5,strict8,0,fork_comparison,,,,,,,0.3537733228707813,0.4246432807939735,0.5652170618310802,0.5146404491514829,0.3986426583815186,0.4532798083616398
02,18,b1p0_l1p0,f12,0,native_a,0.0,0.041666666666666664,0.7916666666666666,0.2122395783662796,3.4583333333333335,1.0,,,,,,
02,18,b1p0_l1p0,f12,0,native_b,0.0,0.0,0.6666666666666666,0.2018229216337204,2.9583333333333335,1.0,,,,,,
02,18,b1p0_l1p0,f12,0,permuted,0.0,0.0,1.0,0.2916666567325592,3.4583333333333335,1.0,,,,,,
02,18,b1p0_l1p0,f12,0,natural,0.0,0.0,0.7083333333333334,0.2421875,3.6666666666666665,1.0,,,,,,
02,18,b1p0_l1p0,f12,0,fork_comparison,,,,,,,0.3801891989958614,0.5170599299392514,0.45381404247520174,0.3189976110490249,0.45822496688358244,0.4139703163033577
02,18,b1p0_l1p0,f12,1,native_a,0.0,0.0,0.4583333333333333,0.014322916977107525,0.4583333333333333,1.0,,,,,,
02,18,b1p0_l1p0,f12,1,native_b,0.0,0.0,0.4583333333333333,0.014322916977107525,0.4583333333333333,1.0,,,,,,
02,18,b1p0_l1p0,f12,1,permuted,0.0,0.0,0.041666666666666664,0.00390625,0.125,1.0,,,,,,
02,18,b1p0_l1p0,f12,1,natural,0.0,0.0,0.0,0.0026041667442768812,0.08333333333333333,1.0,,,,,,
02,18,b1p0_l1p0,f12,1,fork_comparison,,,,,,,0.482120293863413,0.4944311645799854,0.42079919184326847,0.49146122686455973,0.44383448683668547,0.4253148097217907
02,18,b1p0_l1p0,strict8,0,native_a,0.0,0.041666666666666664,0.875,0.3541666567325592,5.666666666666667,1.0,,,,,,
02,18,b1p0_l1p0,strict8,0,native_b,0.041666666666666664,0.041666666666666664,0.9583333333333334,0.3046875,4.75,1.0,,,,,,
02,18,b1p0_l1p0,strict8,0,permuted,0.0,0.0,0.375,0.2174479216337204,4.125,1.0,,,,,,
02,18,b1p0_l1p0,strict8,0,fork_comparison,,,,,,,0.5198830636482373,0.3967482618811924,0.516810726692538,0.0,0.0,0.0
02,18,b2p0_l2p0,f12,0,native_a,0.0,0.0,0.4166666666666667,0.046875,1.0416666666666667,1.0,,,,,,
02,18,b2p0_l2p0,f12,0,native_b,0.0,0.0,0.4583333333333333,0.0690104141831398,1.1666666666666667,1.0,,,,,,
02,18,b2p0_l2p0,f12,0,permuted,0.0,0.0,0.0,0.02604166604578495,0.7083333333333334,1.0,,,,,,
02,18,b2p0_l2p0,f12,0,natural,0.0,0.0,0.16666666666666666,0.0442708320915699,0.9583333333333334,1.0,,,,,,
02,18,b2p0_l2p0,f12,0,fork_comparison,,,,,,,0.45924848672694624,0.43401029268127833,0.5391689063874464,0.3632895848544686,0.3748491527610811,0.37073630415772046
02,18,b2p0_l2p0,f12,1,native_a,0.0,0.0,0.9583333333333334,0.19921875,2.5833333333333335,1.0,,,,,,
02,18,b2p0_l2p0,f12,1,native_b,0.0,0.0,0.8333333333333334,0.1953125,2.6666666666666665,1.0,,,,,,
02,18,b2p0_l2p0,f12,1,permuted,0.0,0.0,0.9166666666666666,0.2330729216337204,2.9166666666666665,1.0,,,,,,
02,18,b2p0_l2p0,f12,1,natural,0.0,0.0,0.8333333333333334,0.1888020783662796,2.7083333333333335,1.0,,,,,,
02,18,b2p0_l2p0,f12,1,fork_comparison,,,,,,,0.4605384838621176,0.44838066059693543,0.41545834824009836,0.4063926622509338,0.525848477918304,0.4461033320361802
02,18,b4p0_l2p0,f12,0,native_a,0.0,0.0,0.75,0.1666666716337204,2.3333333333333335,1.0,,,,,,
02,18,b4p0_l2p0,f12,0,native_b,0.0,0.0,0.75,0.16796875,2.5416666666666665,1.0,,,,,,
02,18,b4p0_l2p0,f12,0,permuted,0.0,0.0,0.6666666666666666,0.1888020783662796,2.4583333333333335,1.0,,,,,,
02,18,b4p0_l2p0,f12,0,natural,0.0,0.0,0.4583333333333333,0.1627604216337204,2.625,1.0,,,,,,
02,18,b4p0_l2p0,f12,0,fork_comparison,,,,,,,0.5107593079563981,0.4305003508590337,0.5581924720555209,0.4122125824071692,0.5451575575283231,0.43870603005811093
02,18,b4p0_l2p0,f12,1,native_a,0.0,0.0,0.75,0.19921875,3.125,1.0,,,,,,
02,18,b4p0_l2p0,f12,1,native_b,0.0,0.0,0.875,0.203125,2.875,1.0,,,,,,
02,18,b4p0_l2p0,f12,1,permuted,0.0,0.0,1.0,0.2109375,2.7083333333333335,1.0,,,,,,
02,18,b4p0_l2p0,f12,1,natural,0.0,0.0,0.4583333333333333,0.14453125,2.4166666666666665,1.0,,,,,,
02,18,b4p0_l2p0,f12,1,fork_comparison,,,,,,,0.5597552686143098,0.4140808925717103,0.6188094773841014,0.5595729652066792,0.430654711368258,0.3958287205643524
02,19,b1p0_l0p5,f12,0,native_a,0.0,0.0,0.7916666666666666,0.04296875,1.125,1.0,,,,,,
02,19,b1p0_l0p5,f12,0,native_b,0.0,0.0,0.7083333333333334,0.06640625,1.625,1.0,,,,,,
02,19,b1p0_l0p5,f12,0,permuted,0.0,0.0,0.25,0.046875,1.3333333333333333,1.0,,,,,,
02,19,b1p0_l0p5,f12,0,natural,0.0,0.0,0.20833333333333334,0.0325520820915699,0.9583333333333334,1.0,,,,,,
02,19,b1p0_l0p5,f12,0,fork_comparison,,,,,,,0.3327667500601877,0.28402529928425896,0.32662828290167895,0.3650509248182992,0.3055785475868888,0.44655503927474843
02,19,b1p0_l0p5,f12,1,native_a,0.0,0.0,0.125,0.02604166604578495,0.625,1.0,,,,,,
02,19,b1p0_l0p5,f12,1,native_b,0.0,0.0,0.041666666666666664,0.0338541679084301,0.7916666666666666,1.0,,,,,,
02,19,b1p0_l0p5,f12,1,permuted,0.0,0.0,0.041666666666666664,0.03125,0.75,1.0,,,,,,
02,19,b1p0_l0p5,f12,1,natural,0.0,0.0,0.041666666666666664,0.02083333395421505,0.5,1.0,,,,,,
02,19,b1p0_l0p5,f12,1,fork_comparison,,,,,,,0.409446209733433,0.3295659575883518,0.3199748679254751,0.33038005022416045,0.2710231742176623,0.2670429871308503
02,19,b1p0_l1p0,f12,0,native_a,0.0,0.0,0.20833333333333334,0.009114583022892475,0.2916666666666667,1.0,,,,,,
02,19,b1p0_l1p0,f12,0,native_b,0.0,0.0,0.125,0.009114583022892475,0.2916666666666667,1.0,,,,,,
02,19,b1p0_l1p0,f12,0,permuted,0.0,0.0,0.0,0.0026041667442768812,0.08333333333333333,1.0,,,,,,
02,19,b1p0_l1p0,f12,0,natural,0.0,0.0,0.0,0.0026041667442768812,0.08333333333333333,1.0,,,,,,
02,19,b1p0_l1p0,f12,0,fork_comparison,,,,,,,0.35273549804200716,0.28423252717739156,0.34895214196649027,0.2948746948425025,0.3514862961769681,0.32871899041551805
02,19,b1p0_l1p0,f12,1,native_a,0.0,0.0,0.125,0.00390625,0.125,1.0,,,,,,
02,19,b1p0_l1p0,f12,1,native_b,0.0,0.0,0.08333333333333333,0.0026041667442768812,0.08333333333333333,1.0,,,,,,
02,19,b1p0_l1p0,f12,1,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b1p0_l1p0,f12,1,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b1p0_l1p0,f12,1,fork_comparison,,,,,,,0.4637373213113501,0.40582723832820444,0.315801250667483,0.36130881924851116,0.3059389995042487,0.31811638943046955
02,19,b2p0_l2p0,f12,0,native_a,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b2p0_l2p0,f12,0,native_b,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b2p0_l2p0,f12,0,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b2p0_l2p0,f12,0,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b2p0_l2p0,f12,0,fork_comparison,,,,,,,0.435327958821868,0.2827408599850632,0.35512951361077505,0.36623209905939724,0.3424313510306827,0.3556058403026097
02,19,b2p0_l2p0,f12,1,native_a,0.0,0.0,0.20833333333333334,0.0065104165114462376,0.20833333333333334,1.0,,,,,,
02,19,b2p0_l2p0,f12,1,native_b,0.0,0.0,0.125,0.00390625,0.125,1.0,,,,,,
02,19,b2p0_l2p0,f12,1,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b2p0_l2p0,f12,1,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b2p0_l2p0,f12,1,fork_comparison,,,,,,,0.32698392098107915,0.3879334435691322,0.338092528395148,0.35059247585208597,0.3007429653075668,0.30854985812607444
02,19,b4p0_l2p0,f12,0,native_a,0.0,0.0,0.041666666666666664,0.0013020833721384406,0.041666666666666664,1.0,,,,,,
02,19,b4p0_l2p0,f12,0,native_b,0.0,0.0,0.041666666666666664,0.0013020833721384406,0.041666666666666664,1.0,,,,,,
02,19,b4p0_l2p0,f12,0,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b4p0_l2p0,f12,0,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b4p0_l2p0,f12,0,fork_comparison,,,,,,,0.31168377183180784,0.36821241194629356,0.3586401118883627,0.3196540954982559,0.3607830776840704,0.39033550829212027
02,19,b4p0_l2p0,f12,1,native_a,0.0,0.0,0.16666666666666666,0.0052083334885537624,0.16666666666666666,1.0,,,,,,
02,19,b4p0_l2p0,f12,1,native_b,0.0,0.0,0.16666666666666666,0.0052083334885537624,0.16666666666666666,1.0,,,,,,
02,19,b4p0_l2p0,f12,1,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b4p0_l2p0,f12,1,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,19,b4p0_l2p0,f12,1,fork_comparison,,,,,,,0.29660199215563376,0.3806413925681082,0.33505333566558004,0.28807706576214004,0.3780033913059973,0.4033810796007023
02,20,b1p0_l0p5,f12,0,native_a,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l0p5,f12,0,native_b,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l0p5,f12,0,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l0p5,f12,0,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l0p5,f12,0,fork_comparison,,,,,,,0.4985982924807135,0.7755389959761209,0.9663070217310397,0.4048767166568407,0.7691478940596627,0.9738027451581105
02,20,b1p0_l0p5,f12,1,native_a,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l0p5,f12,1,native_b,0.0,0.0,0.125,0.00390625,0.125,1.0,,,,,,
02,20,b1p0_l0p5,f12,1,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l0p5,f12,1,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l0p5,f12,1,fork_comparison,,,,,,,0.48622759575424374,0.7982878132055528,0.9801012629556389,0.522948689052872,0.8079803397887105,0.9709808418692037
02,20,b1p0_l0p5,strict8,0,native_a,0.9583333333333334,1.0,1.0,0.9895833134651184,30.541666666666668,1.0,,,,,,
02,20,b1p0_l0p5,strict8,0,native_b,1.0,1.0,1.0,0.99609375,31.333333333333332,1.0,,,,,,
02,20,b1p0_l0p5,strict8,0,permuted,0.75,0.9583333333333334,0.7083333333333334,0.77734375,23.0,1.0,,,,,,
02,20,b1p0_l0p5,strict8,0,natural,0.9583333333333334,1.0,1.0,0.98046875,29.416666666666668,1.0,,,,,,
02,20,b1p0_l0p5,strict8,0,fork_comparison,,,,,,,0.9711123512278487,0.9789181721365159,0.9731363387402151,0.9597965208379314,0.9680839575125108,0.9734637827925354
02,20,b1p0_l1p0,f12,0,native_a,0.0,0.0,0.75,0.02473958395421505,0.7916666666666666,1.0,,,,,,
02,20,b1p0_l1p0,f12,0,native_b,0.0,0.0,0.75,0.03125,0.9583333333333334,1.0,,,,,,
02,20,b1p0_l1p0,f12,0,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l1p0,f12,0,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l1p0,f12,0,fork_comparison,,,,,,,0.8864489934038353,0.9079469879848588,0.9179364501147678,0.8794369664102147,0.9047349784454042,0.9032853143133678
02,20,b1p0_l1p0,f12,1,native_a,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l1p0,f12,1,native_b,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l1p0,f12,1,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l1p0,f12,1,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b1p0_l1p0,f12,1,fork_comparison,,,,,,,0.9070402956159688,0.9132636447360571,0.8863844620313946,0.9004352633072665,0.9289428921926993,0.9038349090206085
02,20,b1p0_l1p0,strict8,0,native_a,0.875,1.0,1.0,0.8619791865348816,19.333333333333332,1.0,,,,,,
02,20,b1p0_l1p0,strict8,0,native_b,0.625,0.9166666666666666,1.0,0.8567708134651184,17.291666666666668,1.0,,,,,,
02,20,b1p0_l1p0,strict8,0,permuted,0.3333333333333333,0.9583333333333334,0.625,0.6966145634651184,16.25,1.0,,,,,,
02,20,b1p0_l1p0,strict8,0,natural,0.875,1.0,1.0,0.8815104365348816,19.458333333333332,1.0,,,,,,
02,20,b1p0_l1p0,strict8,0,fork_comparison,,,,,,,0.9165575814796897,0.8785084427209314,0.9086241970048903,0.9234902453745638,0.8900350472598842,0.9014938590084807
02,20,b2p0_l2p0,f12,0,native_a,0.0,0.0,1.0,0.23046875,2.875,1.0,,,,,,
02,20,b2p0_l2p0,f12,0,native_b,0.0,0.0,0.9583333333333334,0.2421875,2.8333333333333335,1.0,,,,,,
02,20,b2p0_l2p0,f12,0,permuted,0.0,0.0,0.25,0.1484375,2.125,1.0,,,,,,
02,20,b2p0_l2p0,f12,0,natural,0.0,0.0,0.4166666666666667,0.13671875,1.9583333333333333,1.0,,,,,,
02,20,b2p0_l2p0,f12,0,fork_comparison,,,,,,,0.7529200023228863,0.7752960314486913,0.7432379401241095,0.7677762875519022,0.7625462827628157,0.7787385640307294
02,20,b2p0_l2p0,f12,1,native_a,0.0,0.0,0.9583333333333334,0.3255208432674408,3.9583333333333335,1.0,,,,,,
02,20,b2p0_l2p0,f12,1,native_b,0.0,0.0,0.9583333333333334,0.328125,3.9166666666666665,1.0,,,,,,
02,20,b2p0_l2p0,f12,1,permuted,0.0,0.0,0.3333333333333333,0.26953125,4.5,1.0,,,,,,
02,20,b2p0_l2p0,f12,1,natural,0.0,0.0,0.5833333333333334,0.2604166567325592,3.4166666666666665,1.0,,,,,,
02,20,b2p0_l2p0,f12,1,fork_comparison,,,,,,,0.7575451417159084,0.7411649176391184,0.7428690668022289,0.7201572093066977,0.7685609769833152,0.690801338426169
02,20,b4p0_l2p0,f12,0,native_a,0.0,0.0,0.2916666666666667,0.009114583022892475,0.2916666666666667,1.0,,,,,,
02,20,b4p0_l2p0,f12,0,native_b,0.0,0.0,0.08333333333333333,0.0026041667442768812,0.08333333333333333,1.0,,,,,,
02,20,b4p0_l2p0,f12,0,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b4p0_l2p0,f12,0,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,20,b4p0_l2p0,f12,0,fork_comparison,,,,,,,0.7794164471253905,0.7423470700127613,0.7576546508127943,0.7982356333956909,0.7113007302265727,0.7610675870316529
02,20,b4p0_l2p0,f12,1,native_a,0.0,0.0,0.875,0.0716145858168602,1.5,1.0,,,,,,
02,20,b4p0_l2p0,f12,1,native_b,0.0,0.0,0.75,0.0611979179084301,1.2916666666666667,1.0,,,,,,
02,20,b4p0_l2p0,f12,1,permuted,0.0,0.0,0.16666666666666666,0.02864583395421505,0.8333333333333334,1.0,,,,,,
02,20,b4p0_l2p0,f12,1,natural,0.0,0.0,0.4583333333333333,0.0638020858168602,1.4166666666666667,1.0,,,,,,
02,20,b4p0_l2p0,f12,1,fork_comparison,,,,,,,0.714236294909672,0.6936902261346164,0.6998209320688561,0.6872316888792951,0.7199939967109253,0.6784741881062534
02,21,b1p0_l0p5,f12,0,native_a,0.0,0.0,0.6666666666666666,0.0611979179084301,1.375,1.0,,,,,,
02,21,b1p0_l0p5,f12,0,native_b,0.0,0.0,0.6666666666666666,0.0755208358168602,1.375,1.0,,,,,,
02,21,b1p0_l0p5,f12,0,permuted,0.0,0.0,0.125,0.02213541604578495,0.625,1.0,,,,,,
02,21,b1p0_l0p5,f12,0,natural,0.0,0.0,0.125,0.0416666679084301,0.8333333333333334,1.0,,,,,,
02,21,b1p0_l0p5,f12,0,fork_comparison,,,,,,,0.525385037891002,0.44505732362620715,0.42655172908035915,0.49761762106734425,0.5117419117613352,0.4920770293918874
02,21,b1p0_l0p5,f12,1,native_a,0.0,0.0,0.9583333333333334,0.2109375,3.2083333333333335,1.0,,,,,,
02,21,b1p0_l0p5,f12,1,native_b,0.0,0.0,1.0,0.2486979216337204,3.5,1.0,,,,,,
02,21,b1p0_l0p5,f12,1,permuted,0.041666666666666664,0.041666666666666664,0.875,0.2408854216337204,4.083333333333333,1.0,,,,,,
02,21,b1p0_l0p5,f12,1,natural,0.0,0.0,0.4166666666666667,0.1549479216337204,2.625,1.0,,,,,,
02,21,b1p0_l0p5,f12,1,fork_comparison,,,,,,,0.4000242231459548,0.4893849896189321,0.5333763903126253,0.44496431377473494,0.5168541061003068,0.49482825603573816
02,21,b1p0_l0p5,strict8,0,native_a,0.0,0.0,0.9583333333333334,0.2994791567325592,4.583333333333333,1.0,,,,,,
02,21,b1p0_l0p5,strict8,0,native_b,0.0,0.08333333333333333,1.0,0.2903645932674408,4.458333333333333,1.0,,,,,,
02,21,b1p0_l0p5,strict8,0,permuted,0.0,0.041666666666666664,0.375,0.1575520783662796,3.125,1.0,,,,,,
02,21,b1p0_l0p5,strict8,0,natural,0.0,0.0,0.875,0.2630208432674408,3.6666666666666665,1.0,,,,,,
02,21,b1p0_l0p5,strict8,0,fork_comparison,,,,,,,0.53801219492245,0.4546324472094893,0.48428609632326713,0.5290342080157485,0.48468226532451575,0.4785646108826757
02,21,b1p0_l1p0,f12,0,native_a,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,21,b1p0_l1p0,f12,0,native_b,0.0,0.0,0.041666666666666664,0.0013020833721384406,0.041666666666666664,1.0,,,,,,
02,21,b1p0_l1p0,f12,0,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,21,b1p0_l1p0,f12,0,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,21,b1p0_l1p0,f12,0,fork_comparison,,,,,,,0.48693717921212915,0.5829002663376962,0.6023483740050065,0.532582052625444,0.49312164911864603,0.4621973826951658
02,21,b1p0_l1p0,f12,1,native_a,0.0,0.0,0.08333333333333333,0.0026041667442768812,0.08333333333333333,1.0,,,,,,
02,21,b1p0_l1p0,f12,1,native_b,0.0,0.0,0.041666666666666664,0.0013020833721384406,0.041666666666666664,1.0,,,,,,
02,21,b1p0_l1p0,f12,1,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,21,b1p0_l1p0,f12,1,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,21,b1p0_l1p0,f12,1,fork_comparison,,,,,,,0.49251704470899477,0.4563126881828852,0.43154888639483097,0.4509608837662928,0.5907720399013175,0.4404781384007719
02,21,b2p0_l2p0,f12,0,native_a,0.0,0.0,0.08333333333333333,0.0026041667442768812,0.08333333333333333,1.0,,,,,,
02,21,b2p0_l2p0,f12,0,native_b,0.0,0.0,0.041666666666666664,0.0013020833721384406,0.041666666666666664,1.0,,,,,,
02,21,b2p0_l2p0,f12,0,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,21,b2p0_l2p0,f12,0,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,21,b2p0_l2p0,f12,0,fork_comparison,,,,,,,0.5793439282588694,0.5024600283165255,0.6232729327467066,0.4947610370408943,0.5368298506268191,0.5760578655499727
02,21,b2p0_l2p0,f12,1,native_a,0.0,0.0,0.7083333333333334,0.0364583320915699,0.7916666666666666,1.0,,,,,,
02,21,b2p0_l2p0,f12,1,native_b,0.0,0.0,0.5416666666666666,0.0325520820915699,0.6666666666666666,1.0,,,,,,
02,21,b2p0_l2p0,f12,1,permuted,0.0,0.0,0.0,0.0065104165114462376,0.20833333333333334,1.0,,,,,,
02,21,b2p0_l2p0,f12,1,natural,0.0,0.0,0.20833333333333334,0.01171875,0.2916666666666667,1.0,,,,,,
02,21,b2p0_l2p0,f12,1,fork_comparison,,,,,,,0.4980368382117392,0.5547631460508621,0.5973872774496306,0.5100450042584108,0.47730387114630196,0.5601846649720487
02,21,b4p0_l2p0,f12,0,native_a,0.0,0.0,0.9583333333333334,0.1640625,2.1666666666666665,1.0,,,,,,
02,21,b4p0_l2p0,f12,0,native_b,0.0,0.0,0.9166666666666666,0.1575520783662796,2.375,1.0,,,,,,
02,21,b4p0_l2p0,f12,0,permuted,0.0,0.0,0.3333333333333333,0.1223958358168602,2.0,1.0,,,,,,
02,21,b4p0_l2p0,f12,0,natural,0.0,0.0,0.9583333333333334,0.2135416716337204,2.9583333333333335,1.0,,,,,,
02,21,b4p0_l2p0,f12,0,fork_comparison,,,,,,,0.5577578757487175,0.5248252015772743,0.5487940873426819,0.5925259824941141,0.5680892709219753,0.5570163162890261
02,21,b4p0_l2p0,f12,1,native_a,0.0,0.0,0.75,0.0807291641831398,1.375,1.0,,,,,,
02,21,b4p0_l2p0,f12,1,native_b,0.0,0.0,0.8333333333333334,0.0872395858168602,1.6666666666666667,1.0,,,,,,
02,21,b4p0_l2p0,f12,1,permuted,0.0,0.0,0.125,0.0481770820915699,1.0,1.0,,,,,,
02,21,b4p0_l2p0,f12,1,natural,0.0,0.0,0.625,0.08203125,1.6666666666666667,1.0,,,,,,
02,21,b4p0_l2p0,f12,1,fork_comparison,,,,,,,0.564054180681741,0.46843134169364636,0.4744539204735629,0.5393437634536654,0.5213508083746217,0.5237600291572503
02,22,b1p0_l0p5,f12,0,native_a,0.0,0.0,0.5,0.0234375,0.7083333333333334,1.0,,,,,,
02,22,b1p0_l0p5,f12,0,native_b,0.0,0.0,0.625,0.0234375,0.6666666666666666,1.0,,,,,,
02,22,b1p0_l0p5,f12,0,permuted,0.0,0.0,0.041666666666666664,0.009114583022892475,0.25,1.0,,,,,,
02,22,b1p0_l0p5,f12,0,natural,0.0,0.0,0.0,0.0013020833721384406,0.041666666666666664,1.0,,,,,,
02,22,b1p0_l0p5,f12,0,fork_comparison,,,,,,,0.401987196910788,0.35086785369647,0.400216425194903,0.39197200589427067,0.37869696815228177,0.4193408858902157
02,22,b1p0_l0p5,f12,1,native_a,0.0,0.0,0.25,0.0078125,0.25,1.0,,,,,,
02,22,b1p0_l0p5,f12,1,native_b,0.0,0.0,0.25,0.0078125,0.25,1.0,,,,,,
02,22,b1p0_l0p5,f12,1,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b1p0_l0p5,f12,1,natural,0.0,0.0,0.0,0.0013020833721384406,0.041666666666666664,1.0,,,,,,
02,22,b1p0_l0p5,f12,1,fork_comparison,,,,,,,0.38036416208902296,0.3873440307654901,0.37615110838948657,0.4114120750062487,0.4031006465459697,0.42084427198058766
02,22,b1p0_l1p0,f12,0,native_a,0.0,0.0,0.5,0.0481770820915699,1.125,1.0,,,,,,
02,22,b1p0_l1p0,f12,0,native_b,0.0,0.0,0.4166666666666667,0.05078125,1.0,1.0,,,,,,
02,22,b1p0_l1p0,f12,0,permuted,0.0,0.0,0.125,0.04296875,1.25,1.0,,,,,,
02,22,b1p0_l1p0,f12,0,natural,0.0,0.0,0.16666666666666666,0.05859375,1.4583333333333333,1.0,,,,,,
02,22,b1p0_l1p0,f12,0,fork_comparison,,,,,,,0.36629427894146066,0.3921506082461601,0.3748379563579918,0.35124821436119236,0.39301631527518555,0.3881599302456804
02,22,b1p0_l1p0,f12,1,native_a,0.0,0.0,0.041666666666666664,0.0013020833721384406,0.041666666666666664,1.0,,,,,,
02,22,b1p0_l1p0,f12,1,native_b,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b1p0_l1p0,f12,1,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b1p0_l1p0,f12,1,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b1p0_l1p0,f12,1,fork_comparison,,,,,,,0.3583970858413085,0.4231201642122848,0.41234465661070185,0.3509699334599737,0.39616048592342007,0.4199671160678588
02,22,b2p0_l2p0,f12,0,native_a,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b2p0_l2p0,f12,0,native_b,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b2p0_l2p0,f12,0,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b2p0_l2p0,f12,0,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b2p0_l2p0,f12,0,fork_comparison,,,,,,,0.38671670256435514,0.40672522409879247,0.4163471656540357,0.3917298323272376,0.39282112841315403,0.46287927399603096
02,22,b2p0_l2p0,f12,1,native_a,0.0,0.0,0.375,0.02994791604578495,0.7083333333333334,1.0,,,,,,
02,22,b2p0_l2p0,f12,1,native_b,0.0,0.0,0.20833333333333334,0.015625,0.4166666666666667,1.0,,,,,,
02,22,b2p0_l2p0,f12,1,permuted,0.0,0.0,0.08333333333333333,0.02213541604578495,0.5833333333333334,1.0,,,,,,
02,22,b2p0_l2p0,f12,1,natural,0.0,0.0,0.041666666666666664,0.01692708395421505,0.4583333333333333,1.0,,,,,,
02,22,b2p0_l2p0,f12,1,fork_comparison,,,,,,,0.3959966299409509,0.39033400303779303,0.4145212372941323,0.3507158923301761,0.4462356824883167,0.4511123159660195
02,22,b4p0_l2p0,f12,0,native_a,0.0,0.0,0.041666666666666664,0.0013020833721384406,0.041666666666666664,1.0,,,,,,
02,22,b4p0_l2p0,f12,0,native_b,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b4p0_l2p0,f12,0,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b4p0_l2p0,f12,0,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b4p0_l2p0,f12,0,fork_comparison,,,,,,,0.38548067175716555,0.3566391877630039,0.4491118032347036,0.37662471703252814,0.4039833380185674,0.3546520188707137
02,22,b4p0_l2p0,f12,1,native_a,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b4p0_l2p0,f12,1,native_b,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b4p0_l2p0,f12,1,permuted,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b4p0_l2p0,f12,1,natural,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
02,22,b4p0_l2p0,f12,1,fork_comparison,,,,,,,0.37185268195524407,0.42810187304542063,0.3392413693209864,0.4247871312844544,0.418041124147658,0.3836966104883212
