researchStepId,repetitionId,matrixIndex,splitRole,testSeed128,validationSeed128,modelSeedBase,modelSeedCandidate02,modelSeedCandidate03,bootstrapSeed128,candidateFeatureModePairing,outcomeStratified
S16,2,56,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,57,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,58,VALIDATION,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,59,VALIDATION,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,60,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,61,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,62,VALIDATION,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,63,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,64,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,65,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,66,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,67,VALIDATION,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,68,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,69,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,70,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,71,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,72,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,73,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,74,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,75,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,76,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,77,VALIDATION,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,78,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,79,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,80,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,81,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,82,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,83,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,84,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,85,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,86,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,87,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,88,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,89,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,90,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,91,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,92,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,93,TEST,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,94,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,95,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,96,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,97,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,98,FIT,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,2,99,VALIDATION,90006800531447890193959124631602245892,184324798191110326078613388106149138585,1557103461947778177,4966494552880001491,2860954607041282441,179588005806017876778408713059178941060,True,False
S16,3,0,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,1,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,2,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,3,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,4,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,5,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,6,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,7,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,8,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,9,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,10,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,11,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,12,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,13,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,14,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,15,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,16,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,17,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,18,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,19,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,20,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,21,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,22,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,23,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,24,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,25,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,26,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,27,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,28,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,29,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,30,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,31,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,32,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,33,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,34,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,35,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,36,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,37,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,38,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,39,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,40,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,41,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,42,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,43,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,44,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,45,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,46,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,47,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,48,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,49,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,50,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,51,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,52,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,53,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,54,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,55,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,56,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,57,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,58,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,59,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,60,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,61,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,62,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,63,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,64,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,65,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,66,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,67,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,68,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,69,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,70,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,71,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,72,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,73,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,74,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,75,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,76,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,77,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,78,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,79,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,80,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,81,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,82,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,83,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,84,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,85,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,86,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,87,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,88,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,89,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,90,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,91,VALIDATION,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,92,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,93,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,94,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,95,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,96,TEST,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,97,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,98,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,3,99,FIT,46721488423969269149156748622702271750,181800268044959368804221202948974186081,3713570852971280576,1196047454545908514,4955107694026190844,70127642422303884473008840295454622988,True,False
S16,4,0,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,1,VALIDATION,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,2,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,3,VALIDATION,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,4,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,5,TEST,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,6,TEST,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,7,TEST,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,8,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,9,VALIDATION,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,10,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,11,VALIDATION,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,12,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,13,TEST,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,14,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,15,VALIDATION,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,16,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,17,TEST,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,18,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,19,TEST,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,20,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,21,TEST,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,22,VALIDATION,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,23,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,24,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,25,FIT,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
S16,4,26,TEST,53525288490972689221971620290527854687,29828215503518506943149207491045235104,3945724851197865995,110803892708463508,653217438372520385,69887253499338462719495922823062374000,True,False
