candidate,matrix_id,grid_id,beta_multiplier,leave_multiplier,kind,arm,occupancy,maximum_residence,completion,same_static_f8,cross_static_f8,same_phase_f8,cross_phase_f8,capture_f8,static_signal_f8,phase_signal_f8,same_static_f16,cross_static_f16,same_phase_f16,cross_phase_f16,capture_f16,static_signal_f16,phase_signal_f16,same_static_f32,cross_static_f32,same_phase_f32,cross_phase_f32,capture_f32,static_signal_f32,phase_signal_f32
02,43,b1p0_l1p0,1.0,1.0,strict_extension,pulse_release,0.3095703125,5.546875,1.0,0.46407865126879494,0.4357372941183596,0.682682950274867,0.6760464222473068,0.09375,0.028341357150435342,0.006636528027560207,0.3719657078471851,0.3654422481392119,0.4377817196468519,0.4307398429952617,0.015625,0.006523459707973189,0.007041876651590229,0.41695877449945845,0.4103343525019818,0.4278562777026288,0.42715498432949095,0.0,0.006624421997476648,0.0007012933731378457
02,43,b1p0_l1p0,1.0,1.0,f12_only,control,0.00048828125,0.015625,1.0,0.36705770160734574,0.4809587921870564,0.48095001055940284,0.4353944009416278,0.0,-0.11390109057971065,0.04555560961777505,0.46117978794250925,0.42058444649841215,0.48949930818815046,0.5155113470191034,0.0,0.0405953414440971,-0.026012038830952933,0.4396694204327706,0.5194636993005399,0.4634543787050452,0.5107819048402145,0.0,-0.07979427886776935,-0.04732752613516927
02,43,b1p0_l1p0,1.0,1.0,f12_only,quench,0.0,0.0,1.0,0.4571834324959977,0.44950775283332534,0.46649680987583697,0.471481027828781,0.0,0.007675679662672352,-0.0049842179529440145,0.42937662650775,0.4079760966702047,0.4372953009476732,0.4894332818153127,0.0,0.021400529837545312,-0.05213798086763949,0.35433316253425406,0.3342393990811923,0.4035595331976949,0.4169446344089571,0.0,0.02009376345306174,-0.01338510121126224
02,43,b1p0_l1p0,1.0,1.0,f12_only,wave,0.0,0.0,1.0,0.34930276965863477,0.3640845139465555,0.4871563189662007,0.38175810624587037,0.0,-0.014781744287920728,0.10539821272033034,0.3382030207406026,0.3590057436714183,0.344469605891944,0.37427398134520873,0.0,-0.020802722930815698,-0.029804375453264753,0.4084912993569418,0.4056517999016293,0.45421209442634863,0.4247170299904447,0.0,0.0028394994553124775,0.02949506443590394
02,43,b1p0_l1p0,1.0,1.0,f12_only,quench_wave,0.00048828125,0.015625,1.0,0.38784177819776616,0.4141112214864697,0.5002801097574354,0.3714080938895427,0.0,-0.026269443288703564,0.1288720158678927,0.33344640452726393,0.3715156856594002,0.4626616625394446,0.46185987249899657,0.0,-0.03806928113213626,0.0008017900404480027,0.35306144770290515,0.35632190499214667,0.4429095579004234,0.377462832416376,0.0,-0.003260457289241514,0.0654467254840474
02,43,b1p0_l1p0,1.0,1.0,f12_only,quench_static,0.00146484375,0.046875,1.0,0.40096074983405194,0.2992231168207825,0.5237932634876196,0.3417767689035176,0.0,0.10173763301326944,0.18201649458410196,0.4252255329150958,0.2647065926902985,0.4424791384007848,0.34397078661604963,0.0,0.1605189402247973,0.09850835178473516,0.4677620713649443,0.2986737759095085,0.46465921579889435,0.40170147908520915,0.0,0.1690882954554358,0.06295773671368521
02,43,b1p0_l1p0,1.0,1.0,f12_only,quench_shuffled,0.0,0.0,1.0,0.41270066708616865,0.4146518741168238,0.47475942780759883,0.4349424287541695,0.0,-0.0019512070306551554,0.039816999053429336,0.41845288060983654,0.43348652242445246,0.4392915167571574,0.41690008961331204,0.0,-0.015033641814615917,0.022391427143845344,0.4157674291608286,0.39321387524367,0.4381776920265572,0.3922929156728242,0.0,0.022553553917158575,0.045884776353733
02,43,b1p0_l1p0,1.0,1.0,f12_only,quench_phase_pi,0.0,0.0,1.0,0.3041248045285522,0.3132403061541167,0.4687037240008572,0.41922665016548427,0.0,-0.009115501625564515,0.04947707383537292,0.30999936935150907,0.32459519126593195,0.4355960249552354,0.36623980732976846,0.0,-0.01459582191442288,0.06935621762546695,0.36773485257449634,0.36251046512084995,0.440376765449139,0.36569190202388946,0.0,0.005224387453646395,0.07468486342524955
02,43,b1p0_l1p0,1.0,1.0,f12_only,pulse_release,0.0,0.0,1.0,0.38412976859491754,0.31718349655272626,0.4568789938892011,0.39863997446047045,0.0,0.06694627204219128,0.058239019428730665,0.41377995450844807,0.38228060472070535,0.4222585804854918,0.433791793173998,0.0,0.031499349787742714,-0.011533212688506211,0.3873490925333337,0.3493604361613112,0.45840036268322215,0.4293394373291599,0.0,0.03798865637202253,0.02906092535406224
02,44,b1p0_l1p0,1.0,1.0,strict_extension,control,0.79150390625,14.953125,1.0,0.8748528330622853,0.8756255918036177,0.9070583435871358,0.8993130247313643,0.4375,-0.0007727587413323134,0.007745318855771455,0.8304548696510095,0.840484153337343,0.8696781389459354,0.8710216625944371,0.3125,-0.010029283686333601,-0.0013435236485017654,0.8050922647164944,0.8149013552832195,0.8569602398257754,0.8663132109849498,0.21875,-0.009809090566725076,-0.009352971159174439
02,44,b1p0_l1p0,1.0,1.0,strict_extension,quench,0.8232421875,17.125,1.0,0.800069595714755,0.800595244581676,0.8982067500138542,0.8955809619278201,0.546875,-0.0005256488669209691,0.0026257880860340865,0.8774748567769342,0.8736758319430382,0.8524369446741928,0.8483503608478693,0.421875,0.0037990248338959365,0.004086583826323542,0.7940656922415337,0.8293104542900203,0.8384512644219363,0.8450434515935751,0.34375,-0.03524476204848659,-0.006592187171638786
02,44,b1p0_l1p0,1.0,1.0,strict_extension,wave,0.873046875,19.28125,1.0,0.9214157589390166,0.9203079461128111,0.9511134551114864,0.9496300725060058,0.640625,0.0011078128262055342,0.0014833826054805321,0.9308305298402482,0.9321803035135088,0.9222170740599357,0.9161506265656072,0.609375,-0.0013497736732606125,0.006066447494328497,0.8734668000644613,0.8700179054871979,0.8765761171985281,0.8837335879683923,0.375,0.003448894577263384,-0.0071574707698641715
02,44,b1p0_l1p0,1.0,1.0,strict_extension,quench_wave,0.87646484375,19.234375,1.0,0.8802930858774051,0.8725694304064862,0.9411051711696897,0.9371781462857662,0.71875,0.007723655470918911,0.003927024883923491,0.9016975558435993,0.8977434137873945,0.9044674696332048,0.9000010223542213,0.40625,0.003954142056204812,0.0044664472789834875,0.9120490587924552,0.9125356230578746,0.905887968745335,0.911290469586052,0.484375,-0.0004865642654193758,-0.005402500840717028
02,44,b1p0_l1p0,1.0,1.0,strict_extension,quench_static,0.9130859375,21.453125,1.0,0.9202277926375984,0.9217310079880248,0.9564378513236783,0.954298753105081,0.75,-0.0015032153504264123,0.0021390982185972574,0.9212460858498206,0.9229186491338569,0.9197834715875892,0.9134956373223182,0.59375,-0.0016725632840363103,0.0062878342652710195,0.9342533678609197,0.9187057091968756,0.9394871131096744,0.9368021157810048,0.609375,0.015547658664044173,0.0026849973286695583
02,44,b1p0_l1p0,1.0,1.0,strict_extension,quench_shuffled,0.83837890625,18.359375,1.0,0.9382531328049818,0.9336633185431933,0.9493935049135709,0.9344304804270007,0.703125,0.004589814261788505,0.014963024486570164,0.8320687903568029,0.8327124041683258,0.864420560027809,0.8659458828679126,0.453125,-0.0006436138115228918,-0.001525322840103649,0.7721207942467471,0.7890421696487047,0.8507393924742861,0.853961241680991,0.28125,-0.016921375401957595,-0.0032218492067048743
02,44,b1p0_l1p0,1.0,1.0,strict_extension,quench_phase_pi,0.8916015625,20.421875,1.0,0.9400964704484434,0.9443460044280326,0.9431832972489793,0.9437123271749942,0.75,-0.004249533979589271,-0.0005290299260148901,0.9281747024014597,0.9316372281896236,0.9378182820842418,0.9350500486255751,0.59375,-0.0034625257881638616,0.0027682334586667245,0.9398963752784226,0.9423245822438368,0.903038395052719,0.882819184191652,0.4375,-0.002428206965414126,0.02021921086106704
02,44,b1p0_l1p0,1.0,1.0,strict_extension,pulse_release,0.8076171875,15.6875,1.0,0.895963976820906,0.9081871008146307,0.9432017926501185,0.9409231870314526,0.640625,-0.012223123993724716,0.0022786056186658854,0.8657161885635465,0.8413296225294958,0.868857415547789,0.8632983273671639,0.328125,0.02438656603405065,0.005559088180625005,0.8287710158805615,0.8479785298500442,0.8530477783648156,0.8643504457614662,0.265625,-0.019207513969482726,-0.011302667396650645
02,44,b1p0_l1p0,1.0,1.0,f12_only,control,0.13916015625,2.328125,1.0,0.8413743046847035,0.8200959022079546,0.7970051705570578,0.701031721072036,0.0,0.021278402476748948,0.09597344948502173,0.8433751030858769,0.8457865670703444,0.8344520249686578,0.8248099211559956,0.0,-0.0024114639844674546,0.009642103812662173,0.8654828985914014,0.8570264727862816,0.8671861153194104,0.8612502658507095,0.0,0.008456425805119738,0.005935849468700849
02,44,b1p0_l1p0,1.0,1.0,f12_only,quench,0.12939453125,2.4375,1.0,0.8203482942351983,0.781097336491068,0.8030928448197256,0.68323708016311,0.0,0.03925095774413023,0.11985576465661563,0.8542387164569526,0.8438396930949972,0.8531627783741196,0.8395123958662889,0.0,0.010399023361955417,0.013650382507830683,0.8897086997525143,0.8810436940621029,0.8851115393530394,0.88639959672955,0.0,0.008665005690411398,-0.0012880573765106096
02,44,b1p0_l1p0,1.0,1.0,f12_only,wave,0.138671875,2.390625,1.0,0.7769934681497823,0.7834034444860616,0.8333671499558291,0.7668173839058665,0.0,-0.006409976336279266,0.06654976604996254,0.8682876730127477,0.8682538678983038,0.8741574005726568,0.8747907406267904,0.0,3.3805114443841155e-05,-0.0006333400541336243,0.926635511268885,0.9191203207439289,0.8980244684135048,0.8887004254284332,0.0,0.0075151905249560835,0.009324042985071612
02,44,b1p0_l1p0,1.0,1.0,f12_only,quench_wave,0.14306640625,2.21875,1.0,0.8088784039359302,0.7750728439770393,0.7672103105918808,0.6683287810019164,0.0,0.033805559958890896,0.09888152958996443,0.8786791686399091,0.8839380093777708,0.8722812867040248,0.8708293204558906,0.0,-0.0052588407378616475,0.0014519662481342621,0.9192553000884987,0.9240944628162748,0.863437144680629,0.8639226990083424,0.0,-0.004839162727776181,-0.0004855543277133556
02,44,b1p0_l1p0,1.0,1.0,f12_only,quench_static,0.1455078125,2.625,1.0,0.7527477359842423,0.7085228937342138,0.7997978140356026,0.6656236180410413,0.0,0.04422484225002843,0.13417419599456126,0.8851409349544812,0.886118505012105,0.7911923852715099,0.7665264228435513,0.0,-0.0009775700576237778,0.0246659624279586,0.8316321285398626,0.7882876998433874,0.8508476205748027,0.8306019514328636,0.0,0.043344428696475146,0.020245669141939038
02,44,b1p0_l1p0,1.0,1.0,f12_only,quench_shuffled,0.1162109375,1.921875,1.0,0.8155114846828331,0.7539915764664038,0.8118643646755788,0.6235034103067448,0.0,0.061519908216429275,0.18836095436883393,0.8705925026867989,0.8602678352015385,0.8462302372127701,0.8156279034363767,0.0,0.010324667485260397,0.03060233377639343,0.833942529779609,0.8013887738629856,0.8430736573232251,0.818922615030107,0.0,0.03255375591662346,0.024151042293118152
02,44,b1p0_l1p0,1.0,1.0,f12_only,quench_phase_pi,0.1416015625,2.34375,1.0,0.7820398601908194,0.7489468020752752,0.7887495439041525,0.6799321233783477,0.0,0.033093058115544194,0.10881742052580479,0.8066057854156974,0.7987216357067,0.812239752562885,0.7734395913330949,0.0,0.007884149708997423,0.03880016122979013,0.7931447061889394,0.8196856577619694,0.8544099179751845,0.8625331622431014,0.0,-0.026540951573030047,-0.008123244267916885
02,44,b1p0_l1p0,1.0,1.0,f12_only,pulse_release,0.15185546875,2.453125,1.0,0.8128292867343806,0.758529829695417,0.7602564365521404,0.5924102500279531,0.015625,0.05429945703896355,0.16784618652418726,0.8263427953530358,0.8213998785333146,0.8301821961461531,0.8316031097183754,0.015625,0.004942916819721144,-0.0014209135722222932,0.8197820565713925,0.8256278227399967,0.8519800826352604,0.8357189236110174,0.0,-0.005845766168604216,0.016261159024242966
02,44,b2p0_l2p0,2.0,2.0,strict_extension,control,0.62646484375,8.703125,1.0,0.8007953472051001,0.8123431010666171,0.8631641719374525,0.8653430169459528,0.140625,-0.011547753861516963,-0.0021788450085002964,0.8591864567157206,0.8366568514722703,0.8293963415626602,0.8325467829079836,0.015625,0.022529605243450268,-0.003150441345323385,0.7754430621521693,0.7789209849871848,0.837509121442616,0.8333069095406032,0.078125,-0.003477922835015468,0.0042022119020128645
02,44,b2p0_l2p0,2.0,2.0,strict_extension,quench,0.828125,16.90625,1.0,0.8867768317303106,0.8890670638240437,0.9041475993387302,0.9037162846573823,0.484375,-0.0022902320937330245,0.0004313146813479385,0.8614472470666152,0.843245970309733,0.8924182611364085,0.8820751450420657,0.4375,0.018201276756882212,0.010343116094342797,0.903619276280333,0.8771825077725406,0.9012284467262961,0.8948540886225855,0.4375,0.02643676850779242,0.0063743581037105645
02,44,b2p0_l2p0,2.0,2.0,strict_extension,wave,0.8388671875,13.453125,1.0,0.9308737295380208,0.9347901774055194,0.9391767663454595,0.9386028625727718,0.328125,-0.0039164478674985626,0.0005739037726877338,0.9401547694465301,0.9428974947186037,0.9124335244039095,0.9146156650585859,0.171875,-0.002742725272073643,-0.0021821406546764788,0.890289857671687,0.8977408094995005,0.9088461515910227,0.914165733795008,0.140625,-0.007450951827813523,-0.005319582203985318
02,44,b2p0_l2p0,2.0,2.0,strict_extension,quench_wave,0.8974609375,21.921875,1.0,0.9254901681026053,0.9266450171186044,0.9604359374174325,0.9585948069181149,0.734375,-0.0011548490159990488,0.001841130499317556,0.9346110394548213,0.9343315199575863,0.9400837545317826,0.942071119926277,0.53125,0.00027951949723492575,-0.0019873653944944003,0.932607311090794,0.9311733093478693,0.893361911762161,0.8875484400269449,0.53125,0.0014340017429246288,0.005813471735216069
02,44,b2p0_l2p0,2.0,2.0,strict_extension,quench_static,0.91943359375,21.828125,1.0,0.9251304462065666,0.9244608369064032,0.9726949070579898,0.9698791878238304,0.78125,0.0006696093001633541,0.002815719234159353,0.9665114624512707,0.9618409294802511,0.9342136840079259,0.9347508524012584,0.6875,0.004670532971019603,-0.00053716839333251,0.9467074366654236,0.9455430408780586,0.9376757650571166,0.9394605327738833,0.6875,0.0011643957873649358,-0.001784767716766722
02,44,b2p0_l2p0,2.0,2.0,strict_extension,quench_shuffled,0.81787109375,15.484375,1.0,0.8560148453862699,0.8379602378040032,0.9237453827942961,0.9185754322357922,0.5,0.018054607582266735,0.0051699505585038885,0.8841429687036124,0.8828006402882512,0.8413871315664585,0.8106754439990502,0.328125,0.0013423284153611936,0.030711687567408275,0.8887906276689699,0.887249896110205,0.9086258025545642,0.9075452220010751,0.484375,0.001540731558764885,0.00108058055348903
02,44,b2p0_l2p0,2.0,2.0,strict_extension,quench_phase_pi,0.8974609375,19.5625,1.0,0.9187954998477231,0.9096051470079362,0.9501790563820978,0.9485368906578728,0.640625,0.009190352839786975,0.001642165724224931,0.9462565038286571,0.9409800692487983,0.9290084080726974,0.9343238011143267,0.59375,0.005276434579858824,-0.005315393041629313,0.9415864867777106,0.940238710857609,0.9143536118480244,0.9098563415014425,0.609375,0.0013477759201016015,0.004497270346581983
02,44,b2p0_l2p0,2.0,2.0,strict_extension,pulse_release,0.69189453125,10.0,1.0,0.9041327688588401,0.9031629500995773,0.9477198303433938,0.9476572096233454,0.59375,0.0009698187592628305,6.26207200483675e-05,0.8016925391246668,0.801316002702328,0.8327056228076166,0.817042565877484,0.015625,0.00037653642233881346,0.01566305693013259,0.8268779358572822,0.8104044722459972,0.8387639704844363,0.8390605595254936,0.0625,0.01647346361128499,-0.00029658904105733797
02,44,b2p0_l2p0,2.0,2.0,f12_only,control,0.43701171875,5.421875,1.0,0.8019949512757227,0.7960009932047989,0.8764327406567735,0.8663242330302598,0.015625,0.005993958070923844,0.010108507626513608,0.8334679750839844,0.8485653933470475,0.8321090434948735,0.8384478804629644,0.0,-0.0150974182630631,-0.0063388369680909,0.7865307029836242,0.7984367844127661,0.8248088910637221,0.8350568473947919,0.0,-0.011906081429141957,-0.010247956331069785
02,44,b2p0_l2p0,2.0,2.0,f12_only,quench,0.775390625,13.5625,1.0,0.9288934822894857,0.9327493066566599,0.952273210144922,0.9493918567180126,0.5,-0.003855824367174243,0.0028813534269094276,0.8443346306445605,0.852961949578915,0.8761870907314337,0.8787136346478557,0.3125,-0.008627318934354533,-0.0025265439164219305,0.9532690611072812,0.9518627396184904,0.8790543245226161,0.8732810835882578,0.34375,0.0014063214887907183,0.00577324093435827
02,44,b2p0_l2p0,2.0,2.0,f12_only,wave,0.740234375,9.46875,1.0,0.8811111199885073,0.8757968224273344,0.9221146817239395,0.92327463355871,0.109375,0.005314297561172965,-0.0011599518347704674,0.8664004159797236,0.8778883327019406,0.894424761801386,0.9051339193944197,0.078125,-0.01148791672221694,-0.010709157593033702,0.8701569494594996,0.8611234695491025,0.9071760333837617,0.9150921593116473,0.109375,0.009033479910397157,-0.007916125927885598
02,44,b2p0_l2p0,2.0,2.0,f12_only,quench_wave,0.82666015625,14.8125,1.0,0.8883264044922919,0.8836632359250798,0.9448872909303079,0.9416391382527176,0.546875,0.0046631685672121614,0.003248152677590266,0.9200623634365891,0.9169073219409032,0.9180212422887672,0.9216122410887932,0.328125,0.0031550414956859063,-0.003590998800026002,0.9269546198310574,0.9296459102880907,0.9161742666702448,0.9193963181112845,0.3125,-0.002691290457033313,-0.0032220514410397083
02,44,b2p0_l2p0,2.0,2.0,f12_only,quench_static,0.84521484375,16.734375,1.0,0.9088911646374033,0.9136055030996045,0.9432243547139866,0.9424777955177036,0.515625,-0.004714338462201262,0.0007465591962829699,0.9330454193903309,0.9478065457966909,0.9312676083018729,0.9285187863407218,0.390625,-0.014761126406359959,0.0027488219611511155,0.8872404158816983,0.8874772889944673,0.902081373316522,0.9081894768841723,0.28125,-0.00023687311276898715,-0.006108103567650236
02,44,b2p0_l2p0,2.0,2.0,f12_only,quench_shuffled,0.8056640625,15.75,1.0,0.9213219408436376,0.9137900607496425,0.9414235481791593,0.9352950429310936,0.453125,0.00753188009399508,0.006128505248065741,0.8882617385207614,0.8898808478028274,0.9006415223247313,0.9061071225922475,0.40625,-0.0016191092820659891,-0.005465600267516191,0.8643785329861182,0.8635279431198108,0.8728619990461242,0.8791606378637788,0.234375,0.0008505898663073719,-0.006298638817654689
02,44,b2p0_l2p0,2.0,2.0,f12_only,quench_phase_pi,0.79638671875,14.875,1.0,0.9242387523082741,0.9312424928421437,0.9464027380846824,0.940313664043533,0.53125,-0.00700374053386954,0.006089074041149445,0.903063138227829,0.8900610541053593,0.9102994789223879,0.9025483422935884,0.34375,0.013002084122469726,0.00775113662879956,0.9214258446013235,0.9153788989356633,0.8795927230625098,0.8779991036249131,0.265625,0.006046945665660219,0.0015936194375967272
02,44,b2p0_l2p0,2.0,2.0,f12_only,pulse_release,0.52734375,7.5,1.0,0.9307525721319763,0.922586146856083,0.9641851787726248,0.9573279301854266,0.625,0.008166425275893285,0.0068572485871981614,0.7756633678662697,0.7669328753815439,0.8315125295937746,0.8320557098076831,0.0,0.008730492484725794,-0.000543180213908423,0.8513668027130875,0.8448465666996791,0.8429499860398377,0.8404387457070246,0.0,0.006520236013408454,0.002511240332813136
02,46,b1p0_l1p0,1.0,1.0,strict_extension,control,0.8857421875,19.390625,1.0,0.9432679599322359,0.9438736137752138,0.9634042571930543,0.9612873772871421,0.59375,-0.000605653842977949,0.00211687990591225,0.9003885278283896,0.9076626401534081,0.9061624205875316,0.9138820825819998,0.515625,-0.007274112325018511,-0.007719661994468163,0.8349726562727962,0.8714454735661253,0.8482969855860663,0.8460956166848603,0.5,-0.036472817293329185,0.0022013689012059245
02,46,b1p0_l1p0,1.0,1.0,strict_extension,quench,0.89404296875,20.671875,1.0,0.9597564800023782,0.964314894847274,0.9608002605042976,0.962516427614645,0.703125,-0.00455841484489572,-0.0017161671103473886,0.9016377200567927,0.9010563052264347,0.9526848094858594,0.9548105267412946,0.625,0.0005814148303580069,-0.0021257172554352,0.7443374924022742,0.8023592154517101,0.83190580063649,0.8359926846184889,0.421875,-0.05802172304943587,-0.004086883981998857
02,46,b1p0_l1p0,1.0,1.0,strict_extension,wave,0.89306640625,19.171875,1.0,0.8863590718083387,0.8400053138512185,0.9372953461184775,0.9299411376694067,0.53125,0.04635375795712027,0.007354208449070865,0.887578926418719,0.8860147949187706,0.9043907389324055,0.9021026032429279,0.53125,0.0015641314999484957,0.0022881356894776106,0.9045322549870729,0.9042173188496828,0.9082160753608852,0.9061402464177543,0.5625,0.0003149361373900872,0.002075828943130964
02,46,b1p0_l1p0,1.0,1.0,strict_extension,quench_wave,0.85498046875,17.765625,1.0,0.825202702199199,0.8263273044714607,0.861539316557381,0.8472078862099283,0.46875,-0.0011246022722617433,0.014331430347452767,0.924400242954037,0.9235524038737317,0.8888371118208387,0.9122014480161672,0.5,0.0008478390803052793,-0.023364336195328517,0.7943768160498881,0.7668129694739904,0.8519486625112035,0.843380019471998,0.453125,0.02756384657589772,0.008568643039205459
02,46,b1p0_l1p0,1.0,1.0,strict_extension,quench_static,0.8642578125,18.3125,1.0,0.8491265718480542,0.8292292686667813,0.9116267251631165,0.9164969977639625,0.53125,0.01989730318127292,-0.004870272600846048,0.8908953355453435,0.9017486312025005,0.9028456542387533,0.9110564834464925,0.5625,-0.01085329565715698,-0.00821082920773919,0.8682014585554568,0.84889657887058,0.8455045705061877,0.8677369046868952,0.515625,0.01930487968487682,-0.02223233418070758
02,46,b1p0_l1p0,1.0,1.0,strict_extension,quench_shuffled,0.84912109375,18.046875,1.0,0.9255788923147577,0.9261000042869344,0.9076874636676511,0.9126308590299183,0.390625,-0.0005211119721767465,-0.004943395362267178,0.8234596102532757,0.7726609384277425,0.8843149376044921,0.8704123446646114,0.4375,0.050798671825533215,0.01390259293988072,0.8052536038023349,0.7943700648179697,0.8532244627967444,0.8402126691798678,0.421875,0.010883538984365226,0.013011793616876544
02,46,b1p0_l1p0,1.0,1.0,strict_extension,quench_phase_pi,0.86767578125,19.484375,1.0,0.8897446361780845,0.8883050841936707,0.9116653724373571,0.911970475041963,0.640625,0.0014395519844138116,-0.0003051026046059224,0.8240631534953434,0.8299145876984525,0.8498964864325813,0.8627984881494197,0.578125,-0.005851434203109074,-0.012902001716838418,0.8639116238631479,0.8606677630848931,0.8847242230246952,0.8794896505672816,0.515625,0.0032438607782547813,0.005234572457413655
02,46,b1p0_l1p0,1.0,1.0,strict_extension,pulse_release,0.86767578125,18.484375,1.0,0.8840217128049104,0.8845339559127463,0.9191260484638837,0.9098268430000074,0.46875,-0.0005122431078359302,0.009299205463876303,0.9311535018395313,0.9346765746683576,0.8862226214616611,0.885559090489033,0.59375,-0.003523072828826357,0.0006635309726280569,0.8404279374587753,0.8539572368180623,0.8849923170606653,0.8853159923582655,0.59375,-0.01352929935928704,-0.0003236752976002455
02,46,b1p0_l1p0,1.0,1.0,f12_only,control,0.0029296875,0.078125,1.0,0.44051942688345064,0.44372896441404674,0.46200536097680434,0.4039150359401066,0.0,-0.003209537530596107,0.058090325036697754,0.6980468087416921,0.7407324342094765,0.6354730364325738,0.6262806015561139,0.0,-0.04268562546778443,0.009192434876459932,0.906256061956569,0.9022517304497677,0.9004443343506419,0.8912497358715137,0.0,0.004004331506801351,0.00919459847912818
02,46,b1p0_l1p0,1.0,1.0,f12_only,quench,0.00244140625,0.078125,1.0,0.4059636204503016,0.473836792812916,0.47567423443323426,0.48158212761838404,0.0,-0.06787317236261442,-0.005907893185149782,0.6449194100103208,0.7062709990738378,0.602694069051781,0.6311197388814946,0.0,-0.06135158906351701,-0.028425669829713618,0.958837329368389,0.9386804984174997,0.9220386293735303,0.9101148416718576,0.0,0.02015683095088927,0.011923787701672683
02,46,b1p0_l1p0,1.0,1.0,f12_only,wave,0.005859375,0.1875,1.0,0.3752717842442758,0.4087168997714628,0.5041251427954645,0.48189540094989314,0.0,-0.033445115527186986,0.02222974184557136,0.742546739651532,0.6898352555100349,0.6059700340032868,0.5493325885733849,0.0,0.05271148414149707,0.0566374454299019,0.773567257184905,0.7753735572511238,0.7883004171655845,0.7809599718192277,0.0,-0.0018063000662187356,0.007340445346356805
02,46,b1p0_l1p0,1.0,1.0,f12_only,quench_wave,0.005859375,0.1875,1.0,0.44126537832718477,0.3130841008042367,0.5594653479989595,0.4639623396811702,0.0,0.12818127752294806,0.09550300831778935,0.5488601028613236,0.5089267723289979,0.534272260638208,0.4518115871144625,0.0,0.03993333053232573,0.08246067352374548,0.569480962761399,0.604580095314204,0.6148990407020357,0.5917397911792552,0.0,-0.035099132552804946,0.02315924952278048
02,46,b1p0_l1p0,1.0,1.0,f12_only,quench_static,0.00927734375,0.28125,1.0,0.37877399845488136,0.3311837932362907,0.6306342951127213,0.49662842605602003,0.0,0.04759020521859064,0.13400586905670125,0.48205010445145513,0.43802730639642007,0.46145830472539623,0.38920254618670147,0.0,0.04402279805503506,0.07225575853869476,0.46984401633923034,0.600746070477161,0.5695815295964675,0.5977873575360628,0.0,-0.13090205413793066,-0.028205827939595363
02,46,b1p0_l1p0,1.0,1.0,f12_only,quench_shuffled,0.00439453125,0.140625,1.0,0.44746854262792146,0.4534180544346832,0.5017284699144157,0.4084551063823342,0.0,-0.005949511806761731,0.09327336353208149,0.7281800917285512,0.726578163275827,0.6268258477647842,0.654101698885472,0.0,0.0016019284527242217,-0.027275851120687755,0.9057116812727477,0.9020259467302449,0.9390040813731991,0.936569754201459,0.0,0.003685734542502761,0.0024343271717400805
02,46,b1p0_l1p0,1.0,1.0,f12_only,quench_phase_pi,0.01025390625,0.28125,1.0,0.5542406769201564,0.4451285189486993,0.5732203923857839,0.4231550224034489,0.0,0.10911215797145712,0.15006536998233505,0.61822729274065,0.6171852591163524,0.5822220603589516,0.5520104822807403,0.0,0.0010420336242976669,0.030211578078211287,0.5512179675559523,0.5741206456202457,0.6520602659188359,0.6803890130286099,0.0,-0.022902678064293358,-0.028328747109773955
02,46,b1p0_l1p0,1.0,1.0,f12_only,pulse_release,0.00537109375,0.171875,1.0,0.34803805589982656,0.2995908305348626,0.5694311857199947,0.4250146621943908,0.0,0.048447225364963986,0.1444165235256039,0.6136970396556334,0.5220597789766686,0.5442969063358339,0.4763682371349545,0.0,0.09163726067896483,0.06792866920087942,0.8711947667350821,0.9060149839457667,0.9038806319028068,0.8963628941621831,0.0,-0.03482021721068462,0.007517737740623698
02,46,b2p0_l2p0,2.0,2.0,strict_extension,control,0.9482421875,23.046875,1.0,0.970909500862959,0.9624057041609186,0.9756029764774695,0.9780944325505292,0.625,0.008503796702040378,-0.0024914560730596724,0.9363519937703353,0.894914786039878,0.9672900608844008,0.9683802839489933,0.65625,0.04143720773045734,-0.0010902230645924993,0.9560095732938002,0.9684444674202751,0.9837936781432054,0.9875176131113147,0.71875,-0.012434894126474916,-0.0037239349681092992
02,46,b2p0_l2p0,2.0,2.0,strict_extension,quench,0.89794921875,18.953125,1.0,0.9227564633800596,0.9003410218596783,0.9567070378280507,0.9482469591238266,0.625,0.02241544152038122,0.00846007870422405,0.9121779692857253,0.9183290385984963,0.9183957512221326,0.9148313660443175,0.5625,-0.006151069312771096,0.0035643851778150992,0.9184553057493907,0.9769297802348682,0.9237558433189705,0.9330459536819083,0.484375,-0.05847447448547749,-0.009290110362937809
02,46,b2p0_l2p0,2.0,2.0,strict_extension,wave,0.9443359375,22.328125,1.0,0.9183728374537881,0.9187562949742593,0.967579405287639,0.9651186100275233,0.671875,-0.00038345752047119763,0.002460795260115667,0.9695178488905349,0.9773725575409493,0.9750114780178673,0.9702174392428546,0.703125,-0.007854708650414377,0.00479403877501261,0.9452028780025712,0.9456563002403012,0.9676383413093754,0.9668982695497164,0.6875,-0.000453422237730039,0.0007400717596590667
