candidate,matrix_id,setting_id,grid_id,arm,terminal8_rate,carrier_origin_accuracy,has_other,completion
02,198,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,198,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,198,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,198,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0625,,0,1.0
02,198,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,198,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,198,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,,0,1.0
02,198,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,198,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,198,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0625,,0,1.0
02,198,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,198,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,198,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,198,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,198,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0625,,0,1.0
02,97,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0625,,0,1.0
02,97,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0625,,0,1.0
02,97,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0625,,0,1.0
02,97,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,97,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,97,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,97,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,97,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,97,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,97,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0625,,0,1.0
02,97,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,97,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,97,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,97,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,97,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,97,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,97,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,97,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,14,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,,0,1.0
02,14,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0625,,0,1.0
02,14,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0625,,0,1.0
02,14,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0625,,0,1.0
02,14,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,14,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,14,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,14,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.125,,0,1.0
02,14,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,14,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.125,,0,1.0
02,14,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,14,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0625,,0,1.0
02,14,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,14,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,14,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0625,,0,1.0
02,14,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,14,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0625,,0,1.0
02,14,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,197,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,,0,1.0
02,197,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,,0,1.0
02,197,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,197,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,197,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,197,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0625,,0,1.0
02,197,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,197,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,197,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,197,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,,0,1.0
02,197,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,197,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,197,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,197,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,197,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,197,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,197,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,197,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,126,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,,0,1.0
02,126,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,,0,1.0
02,126,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,126,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,126,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,126,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,126,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,126,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,126,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,126,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,,0,1.0
02,126,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,126,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,126,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,126,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,126,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,126,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,126,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,126,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,112,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,0.1875,1,1.0
02,112,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,0.1875,1,1.0
02,112,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,0.1875,1,1.0
02,112,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,0.0625,1,1.0
02,112,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,0.0625,1,1.0
02,112,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,0.0625,1,1.0
02,112,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,0.0,1,1.0
02,112,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,0.0625,1,1.0
02,112,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,0.0,1,1.0
02,112,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,0.0,1,1.0
02,112,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,0.0625,1,1.0
02,112,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,0.0,1,1.0
02,112,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,0.0,1,1.0
02,112,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,0.0,1,1.0
02,112,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,0.0,1,1.0
02,112,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,0.0,1,1.0
02,112,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,0.0,1,1.0
02,112,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,0.0,1,1.0
02,38,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,,0,1.0
02,38,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,,0,1.0
02,38,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,38,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,38,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,38,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,38,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,38,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,38,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,38,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,,0,1.0
02,38,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,38,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,38,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,38,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,38,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,38,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,38,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,38,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,1,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,,0,1.0
02,1,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,,0,1.0
02,1,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,1,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,1,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,1,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,1,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,1,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,1,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,1,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,,0,1.0
02,1,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,1,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,1,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,1,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,1,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,1,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,1,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,1,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,43,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0625,,0,1.0
02,43,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,,0,1.0
02,43,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,43,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,43,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,43,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,43,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,43,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,43,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,43,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,,0,1.0
02,43,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,43,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0625,,0,1.0
02,43,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,43,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,43,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,43,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0625,,0,1.0
02,43,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,43,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,18,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0625,,0,1.0
02,18,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0625,,0,1.0
02,18,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0625,,0,1.0
02,18,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,18,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,18,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,18,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,18,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,18,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,18,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.125,,0,1.0
02,18,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.25,,0,1.0
02,18,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.125,,0,1.0
02,18,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,18,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,18,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,18,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,18,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,18,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,64,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,,0,1.0
02,64,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0625,,0,1.0
02,64,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.125,,0,1.0
02,64,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,64,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,64,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,64,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,64,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,64,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,64,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,,0,1.0
02,64,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,64,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,64,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,64,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,64,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,64,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,64,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,64,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,72,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.4375,1.0,1,1.0
02,72,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.4375,0.6875,1,1.0
02,72,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.4375,0.9375,1,1.0
02,72,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.4375,0.875,1,1.0
02,72,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.375,0.8125,1,1.0
02,72,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.3125,0.875,1,1.0
02,72,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.3125,0.75,1,1.0
02,72,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.5,0.9375,1,1.0
02,72,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.6875,0.9375,1,1.0
02,72,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.375,1.0,1,1.0
02,72,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.625,1.0,1,1.0
02,72,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.5,0.875,1,1.0
02,72,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.625,1.0,1,1.0
02,72,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.6875,0.9375,1,1.0
02,72,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.1875,0.625,1,1.0
02,72,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.8125,1.0,1,1.0
02,72,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.375,0.875,1,1.0
02,72,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.3125,0.8125,1,1.0
02,178,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,0.75,1,1.0
02,178,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,0.625,1,1.0
02,178,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,0.75,1,1.0
02,178,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,0.75,1,1.0
02,178,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,0.9375,1,1.0
02,178,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,0.6875,1,1.0
02,178,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,0.8125,1,1.0
02,178,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,0.8125,1,1.0
02,178,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,0.6875,1,1.0
02,178,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,0.9375,1,1.0
02,178,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,0.8125,1,1.0
02,178,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,1.0,1,1.0
02,178,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,1.0,1,1.0
02,178,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,0.875,1,1.0
02,178,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,0.9375,1,1.0
02,178,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,1.0,1,1.0
02,178,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,0.9375,1,1.0
02,178,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,1.0,1,1.0
02,161,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0625,0.5625,1,1.0
02,161,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0625,0.625,1,1.0
02,161,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.125,0.6875,1,1.0
02,161,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.125,0.4375,1,1.0
02,161,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0625,0.625,1,1.0
02,161,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,0.4375,1,1.0
02,161,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,0.0625,1,1.0
02,161,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,0.4375,1,1.0
02,161,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,0.4375,1,1.0
02,161,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0625,0.875,1,1.0
02,161,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0625,0.5625,1,1.0
02,161,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.125,0.625,1,1.0
02,161,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,0.6875,1,1.0
02,161,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,0.625,1,1.0
02,161,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,0.6875,1,1.0
02,161,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,0.4375,1,1.0
02,161,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0625,0.5,1,1.0
02,161,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,0.5625,1,1.0
02,174,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,0.6875,1,1.0
02,174,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,0.5,1,1.0
02,174,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,0.6875,1,1.0
02,174,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,0.5625,1,1.0
02,174,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,0.5,1,1.0
02,174,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,0.5,1,1.0
02,174,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,0.6875,1,1.0
02,174,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,0.8125,1,1.0
02,174,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,0.8125,1,1.0
02,174,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,0.875,1,1.0
02,174,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,0.8125,1,1.0
02,174,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,0.8125,1,1.0
02,174,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,0.75,1,1.0
02,174,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,0.875,1,1.0
02,174,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,0.75,1,1.0
02,174,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,0.875,1,1.0
02,174,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,0.75,1,1.0
02,174,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,0.75,1,1.0
02,5,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,,0,1.0
02,5,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,,0,1.0
02,5,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,5,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,5,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,5,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,5,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,5,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,5,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,5,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.0,,0,1.0
02,5,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,5,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,5,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0,,0,1.0
02,5,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,5,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,5,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,5,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.0,,0,1.0
02,5,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.0,,0,1.0
02,9,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.125,,0,1.0
02,9,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0625,,0,1.0
02,9,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.1875,,0,1.0
02,9,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0625,,0,1.0
02,9,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0625,,0,1.0
02,9,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,9,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.3125,,0,1.0
02,9,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
02,9,k008_l01_u2p0_nominal,b4p0_l2p0,shuffled,0.0625,,0,1.0
02,9,k008_l08_u2p0_ideal,b1p0_l0p5,correct,0.125,,0,1.0
02,9,k008_l08_u2p0_ideal,b1p0_l0p5,zero,0.0,,0,1.0
02,9,k008_l08_u2p0_ideal,b1p0_l0p5,shuffled,0.0625,,0,1.0
02,9,k008_l08_u2p0_ideal,b2p0_l2p0,correct,0.0625,,0,1.0
02,9,k008_l08_u2p0_ideal,b2p0_l2p0,zero,0.0,,0,1.0
02,9,k008_l08_u2p0_ideal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,9,k008_l08_u2p0_ideal,b4p0_l2p0,correct,0.0,,0,1.0
02,9,k008_l08_u2p0_ideal,b4p0_l2p0,zero,0.125,,0,1.0
02,9,k008_l08_u2p0_ideal,b4p0_l2p0,shuffled,0.125,,0,1.0
02,79,k008_l01_u2p0_nominal,b1p0_l0p5,correct,0.0,,0,1.0
02,79,k008_l01_u2p0_nominal,b1p0_l0p5,zero,0.0,,0,1.0
02,79,k008_l01_u2p0_nominal,b1p0_l0p5,shuffled,0.0,,0,1.0
02,79,k008_l01_u2p0_nominal,b2p0_l2p0,correct,0.0,,0,1.0
02,79,k008_l01_u2p0_nominal,b2p0_l2p0,zero,0.0,,0,1.0
02,79,k008_l01_u2p0_nominal,b2p0_l2p0,shuffled,0.0,,0,1.0
02,79,k008_l01_u2p0_nominal,b4p0_l2p0,correct,0.0,,0,1.0
02,79,k008_l01_u2p0_nominal,b4p0_l2p0,zero,0.0,,0,1.0
