candidate,matrix_id,grid_id,f12_rate,strict8_rate,break_rate,mean_break_time,within8_h,cross_lineage_h,terminal_clusters_h90,completion
03,11,b1p0_l1p0,0.53125,0.0,0.96875,10.03225806451613,0.6131422113905975,0.39863319418025644,30,1.0
03,12,b1p0_l0p5,0.78125,0.59375,0.78125,1.28,0.9358529885210631,0.9471038019987021,2,1.0
03,12,b2p0_l2p0,0.875,0.1875,0.875,1.3214285714285714,0.9198777931423697,0.9039574391414158,4,1.0
03,12,b4p0_l2p0,0.84375,0.125,0.875,2.0357142857142856,0.9094926709034316,0.9132026641507279,3,1.0
03,12,b1p0_l1p0,0.90625,0.71875,0.90625,1.3793103448275863,0.9434956208140168,0.9301340535143157,2,1.0
03,13,b1p0_l0p5,0.875,0.03125,0.96875,2.161290322580645,0.7210204067645775,0.5733637193276421,26,1.0
03,13,b2p0_l2p0,0.9375,0.0,1.0,2.5,0.710686705305946,0.5703299965959239,27,1.0
03,13,b4p0_l2p0,0.9375,0.0,1.0,2.21875,0.6939836924112555,0.5806192005511078,29,1.0
03,13,b1p0_l1p0,1.0,0.0,1.0,1.375,0.6984289513238555,0.5274667542593015,29,1.0
03,14,b1p0_l0p5,0.8125,0.09375,0.96875,3.3548387096774195,0.6595003241263513,0.4728631687267559,21,1.0
03,14,b2p0_l2p0,0.84375,0.0,1.0,3.375,0.6470949050600973,0.53583057043204,27,1.0
03,14,b4p0_l2p0,0.71875,0.0,0.9375,5.366666666666666,0.6792434383446715,0.4690245808884927,27,1.0
03,14,b1p0_l1p0,0.71875,0.0625,0.9375,5.3,0.7026471242361303,0.4164715211569008,25,1.0
03,15,b1p0_l0p5,0.875,0.0,1.0,1.0625,0.6299208516116137,0.40756432953413857,31,1.0
03,15,b2p0_l2p0,0.78125,0.0,1.0,1.125,0.5953249160033667,0.39251739491332865,32,1.0
03,15,b4p0_l2p0,0.75,0.0,1.0,1.0625,0.6265397085989077,0.463863374917942,32,1.0
03,15,b1p0_l1p0,0.71875,0.0,1.0,1.0,0.620636635406578,0.4120399305042908,32,1.0
03,16,b1p0_l0p5,0.28125,0.0,0.53125,10.941176470588236,0.7790984409147392,0.6797407661026189,14,1.0
03,16,b2p0_l2p0,0.4375,0.0,0.5625,5.722222222222222,0.7919055179665655,0.6518694319054688,17,1.0
03,16,b4p0_l2p0,0.40625,0.0,0.5,5.5,0.7995262063271765,0.6598267922571558,20,1.0
03,16,b1p0_l1p0,0.5625,0.03125,0.625,3.7,0.7793975327842577,0.6091189971955693,18,1.0
03,17,b1p0_l0p5,0.78125,0.75,0.78125,1.2,0.972057509537059,0.8172121899589996,3,1.0
03,17,b2p0_l2p0,0.65625,0.03125,0.6875,1.6363636363636365,0.8839106661980769,0.7938273660788114,10,1.0
03,17,b4p0_l2p0,0.875,0.0625,0.9375,2.6333333333333333,0.8956745991625952,0.7927783018341427,9,1.0
03,17,b1p0_l1p0,0.71875,0.625,0.71875,1.434782608695652,0.96557070513353,0.9000415199675054,4,1.0
03,18,b1p0_l0p5,0.59375,0.5625,0.59375,1.368421052631579,0.9685831869079506,0.9681832363719309,2,1.0
03,18,b2p0_l2p0,0.625,0.0625,0.65625,2.2857142857142856,0.9108103875297808,0.8902725218948125,7,1.0
03,18,b4p0_l2p0,0.5625,0.125,0.59375,2.8421052631578947,0.9134919833077836,0.8981861258151231,5,1.0
03,18,b1p0_l1p0,0.40625,0.375,0.40625,1.2307692307692308,0.9603583092054276,0.9503610907584996,1,1.0
03,19,b1p0_l0p5,1.0,0.03125,1.0,1.5,0.6513743397286127,0.48187696244018824,31,1.0
03,19,b2p0_l2p0,0.96875,0.0,1.0,1.875,0.6096694300578369,0.45817171948633073,32,1.0
03,19,b4p0_l2p0,0.78125,0.0,1.0,3.25,0.6499597929796181,0.47926437531275007,31,1.0
03,19,b1p0_l1p0,0.90625,0.0,1.0,2.78125,0.6589661792452158,0.48002759236907483,29,1.0
03,20,b1p0_l0p5,0.6875,0.3125,0.90625,5.482758620689655,0.8213314665651442,0.4854084077328927,16,1.0
03,20,b2p0_l2p0,0.84375,0.0,1.0,3.28125,0.6682660678578003,0.4322932656442108,30,1.0
03,20,b4p0_l2p0,0.6875,0.0,0.96875,5.354838709677419,0.6890566618695599,0.4530564963630641,31,1.0
03,20,b1p0_l1p0,0.625,0.125,0.90625,5.206896551724138,0.7295893986902429,0.4872003666721308,20,1.0
03,21,b1p0_l0p5,0.625,0.125,0.6875,3.227272727272727,0.7533295023606221,0.5356946646391947,15,1.0
03,21,b2p0_l2p0,0.625,0.0,0.8125,7.0,0.7549003318056393,0.5522777240839102,17,1.0
03,21,b4p0_l2p0,0.46875,0.0,0.8125,9.73076923076923,0.7743533384331295,0.49838058704766974,21,1.0
03,21,b1p0_l1p0,0.53125,0.0,0.6875,5.2727272727272725,0.7653328233346609,0.6151766154872991,17,1.0
03,22,b1p0_l0p5,0.53125,0.0,1.0,1.46875,0.5961846138738536,0.3486277021004728,32,1.0
03,22,b2p0_l2p0,0.65625,0.0,1.0,1.71875,0.5380008759780586,0.38079885244206957,32,1.0
03,22,b4p0_l2p0,0.5625,0.0,1.0,2.0625,0.5616047916402719,0.3318018897068669,32,1.0
03,22,b1p0_l1p0,0.5625,0.0,1.0,1.6875,0.5698937179838396,0.3373548600748657,32,1.0
03,23,b1p0_l0p5,0.34375,0.0,0.71875,11.173913043478262,0.6129531241445128,0.39629812631464884,27,1.0
03,23,b2p0_l2p0,0.5625,0.0,0.875,7.75,0.6402866738393552,0.35023883351117246,30,1.0
03,23,b4p0_l2p0,0.53125,0.0,1.0,12.53125,0.5861139119905538,0.3866396350048122,24,1.0
03,23,b1p0_l1p0,0.5,0.0625,0.84375,7.296296296296297,0.6310163838146926,0.4062245480372761,26,1.0
03,24,b1p0_l0p5,0.875,0.0,1.0,3.0,0.6982476182204065,0.37602199678664844,31,1.0
03,24,b2p0_l2p0,0.90625,0.0,1.0,2.03125,0.6483138359284938,0.432602871203295,32,1.0
03,24,b4p0_l2p0,0.90625,0.0,1.0,2.34375,0.6730294198902125,0.5184078659103462,31,1.0
03,24,b1p0_l1p0,0.90625,0.0,1.0,2.375,0.6571617937955923,0.4165904743170577,31,1.0
03,25,b1p0_l0p5,0.84375,0.03125,1.0,2.90625,0.6829252918994922,0.5596418034198443,27,1.0
03,25,b2p0_l2p0,0.875,0.0,1.0,2.1875,0.6651469120417024,0.5836044359066862,32,1.0
03,25,b4p0_l2p0,0.78125,0.0,1.0,1.625,0.6522804345550437,0.4821366698609258,32,1.0
03,25,b1p0_l1p0,0.8125,0.0,1.0,2.625,0.6949730545943668,0.5404532668333017,30,1.0
03,26,b1p0_l0p5,0.6875,0.0,0.875,5.964285714285714,0.6132119596241468,0.41021937280541476,27,1.0
03,26,b2p0_l2p0,0.625,0.0,0.90625,6.172413793103448,0.6495109503078507,0.4332423266826117,30,1.0
03,26,b4p0_l2p0,0.6875,0.0,0.90625,5.724137931034483,0.6762883173679408,0.5204745061170725,25,1.0
03,26,b1p0_l1p0,0.625,0.0,0.96875,7.548387096774194,0.6269293241754961,0.38909529029554174,28,1.0
03,27,b1p0_l0p5,0.46875,0.40625,0.5,2.0625,0.9650058067853813,0.8646541737116472,4,1.0
03,27,b2p0_l2p0,0.625,0.03125,0.65625,1.8571428571428572,0.8548870612437866,0.7944287569425547,8,1.0
03,27,b4p0_l2p0,0.5,0.03125,0.59375,3.9473684210526314,0.8766275580324305,0.8082811337214093,9,1.0
03,27,b1p0_l1p0,0.25,0.28125,0.4375,8.357142857142858,0.946040657053286,0.8151723802044041,4,1.0
03,28,b1p0_l0p5,0.59375,0.0625,0.875,6.607142857142857,0.7411153241260543,0.6378384201289662,18,1.0
03,28,b2p0_l2p0,0.8125,0.0,1.0,4.625,0.6957485172097917,0.5550878710467148,30,1.0
03,28,b4p0_l2p0,0.6875,0.0,1.0,6.21875,0.6724752168553735,0.4821599324883596,31,1.0
03,28,b1p0_l1p0,0.6875,0.0,0.84375,4.777777777777778,0.7069418096176614,0.564807989526287,21,1.0
03,29,b1p0_l0p5,0.84375,0.0,1.0,1.53125,0.5568324650208614,0.32365101268281055,32,1.0
03,29,b2p0_l2p0,0.8125,0.0,1.0,2.0625,0.5790558302327462,0.31293144383195187,32,1.0
03,29,b4p0_l2p0,0.90625,0.0,1.0,1.84375,0.5632043873886264,0.3416681262185718,32,1.0
03,29,b1p0_l1p0,0.84375,0.0,1.0,1.9375,0.559764181272118,0.3262896534332647,32,1.0
03,30,b1p0_l0p5,0.46875,0.0,0.875,8.178571428571429,0.6061481904397835,0.40038792326973255,29,1.0
03,30,b2p0_l2p0,0.6875,0.0,1.0,7.59375,0.594582759001975,0.3902673728723924,30,1.0
03,30,b4p0_l2p0,0.53125,0.0,0.96875,10.483870967741936,0.6285206608120251,0.4237764223380054,30,1.0
03,30,b1p0_l1p0,0.53125,0.0,0.9375,8.633333333333333,0.608832085304974,0.3794148373656685,29,1.0
03,31,b1p0_l0p5,0.90625,0.0,1.0,2.71875,0.5831038381186228,0.29435629076380165,32,1.0
03,31,b2p0_l2p0,0.8125,0.0,1.0,3.5,0.593634163861452,0.3638404296138709,32,1.0
03,31,b4p0_l2p0,0.875,0.0,1.0,2.96875,0.5692975223620546,0.38919041451539726,31,1.0
03,31,b1p0_l1p0,0.90625,0.0,1.0,3.0625,0.5794642495081381,0.3219800035195343,32,1.0
03,32,b1p0_l0p5,0.6875,0.25,0.75,2.625,0.7872809037058863,0.45884747794302944,12,1.0
03,32,b2p0_l2p0,0.5625,0.0,0.90625,7.896551724137931,0.6880452772761751,0.4403471032057978,24,1.0
03,32,b4p0_l2p0,0.59375,0.03125,0.875,7.321428571428571,0.6503475736792661,0.3822979382711183,28,1.0
03,32,b1p0_l1p0,0.59375,0.0625,0.75,6.208333333333333,0.725271879486874,0.4545416892385413,20,1.0
03,33,b1p0_l0p5,0.53125,0.0,1.0,6.0,0.5486227000772234,0.3190462957684757,32,1.0
03,33,b2p0_l2p0,0.6875,0.0,1.0,3.96875,0.5434305248089696,0.328814483407758,29,1.0
03,33,b4p0_l2p0,0.6875,0.0,1.0,3.0625,0.5633824598098154,0.34868910487398364,32,1.0
03,33,b1p0_l1p0,0.8125,0.0,1.0,3.21875,0.5759290146679508,0.3381011892844303,31,1.0
03,34,b1p0_l0p5,0.78125,0.0,0.9375,5.0,0.6863636521786634,0.4437978111908462,32,1.0
03,34,b2p0_l2p0,0.875,0.0,0.96875,2.2903225806451615,0.704789088349808,0.5233847944071637,29,1.0
03,34,b4p0_l2p0,0.78125,0.0,0.90625,4.068965517241379,0.7082127793178694,0.4919234519456153,31,1.0
03,34,b1p0_l1p0,0.78125,0.0,0.9375,4.033333333333333,0.6776014681602534,0.4342602912524115,32,1.0
03,35,b1p0_l0p5,0.71875,0.59375,0.8125,2.6538461538461537,0.9164665967605142,0.8178112913159886,4,1.0
03,35,b2p0_l2p0,0.6875,0.1875,0.8125,2.3461538461538463,0.837687087917103,0.5369101018410167,19,1.0
03,35,b4p0_l2p0,0.75,0.0625,0.78125,3.0,0.8050552247755205,0.5264090415846533,19,1.0
03,35,b1p0_l1p0,0.59375,0.375,0.71875,3.5217391304347827,0.8698817179040287,0.5353387393872432,10,1.0
03,36,b1p0_l0p5,0.46875,0.09375,0.65625,6.285714285714286,0.8069478030742179,0.5961977148760844,16,1.0
03,36,b2p0_l2p0,0.65625,0.0,0.8125,4.961538461538462,0.7658935035967691,0.7014492077643392,15,1.0
03,36,b4p0_l2p0,0.5,0.0,0.625,6.0,0.767650666375709,0.6669454213336715,16,1.0
03,36,b1p0_l1p0,0.5,0.0625,0.65625,6.761904761904762,0.7757739849582886,0.6209781123306216,15,1.0
03,37,b1p0_l0p5,0.78125,0.0,0.875,3.2857142857142856,0.8035070187901443,0.735842728313534,18,1.0
03,37,b2p0_l2p0,0.6875,0.0,0.875,4.928571428571429,0.8085567004250978,0.7686873798375179,20,1.0
03,37,b4p0_l2p0,0.75,0.0,0.90625,5.586206896551724,0.7932701773075809,0.6925099583400226,23,1.0
03,37,b1p0_l1p0,0.6875,0.0,0.84375,4.555555555555555,0.7971540164354454,0.7788674061736527,17,1.0
03,38,b1p0_l0p5,0.53125,0.0625,0.78125,6.48,0.7012517271089729,0.5193628383541389,20,1.0
03,38,b2p0_l2p0,0.75,0.0,0.9375,6.166666666666667,0.6667681532168362,0.5408804265682535,24,1.0
03,38,b4p0_l2p0,0.53125,0.0,0.84375,7.074074074074074,0.6850935603357126,0.52035503355365,23,1.0
03,38,b1p0_l1p0,0.59375,0.09375,0.90625,7.724137931034483,0.7097860497745254,0.5012968719597699,16,1.0
03,39,b1p0_l0p5,0.875,0.0,1.0,1.28125,0.6782715333602294,0.42736854081355197,28,1.0
03,39,b2p0_l2p0,0.90625,0.0,1.0,1.40625,0.6420144395935334,0.4115212956530913,32,1.0
03,39,b4p0_l2p0,0.96875,0.0,1.0,1.71875,0.6540614800572151,0.42730057253672915,30,1.0
03,39,b1p0_l1p0,0.8125,0.0,0.96875,2.032258064516129,0.6674955206117037,0.4392927837585745,31,1.0
03,40,b1p0_l0p5,0.59375,0.0,0.9375,7.633333333333334,0.6368541546117381,0.5597632824970712,26,1.0
03,40,b2p0_l2p0,0.625,0.0,1.0,8.53125,0.6460381438077498,0.47618592599057336,29,1.0
03,40,b4p0_l2p0,0.71875,0.0,0.9375,5.866666666666666,0.654349998671123,0.4793815658445533,32,1.0
03,40,b1p0_l1p0,0.78125,0.0,0.96875,4.935483870967742,0.6663914739396469,0.46070212961790863,31,1.0
03,41,b1p0_l0p5,0.65625,0.03125,0.90625,6.931034482758621,0.642594215448254,0.43566662603389755,21,1.0
03,41,b2p0_l2p0,0.6875,0.0,0.90625,5.482758620689655,0.6391552812878258,0.4346565825190482,26,1.0
03,41,b4p0_l2p0,0.625,0.0,0.875,7.285714285714286,0.6037655776560594,0.3847453208767084,25,1.0
03,41,b1p0_l1p0,0.59375,0.0,0.875,6.821428571428571,0.6386314081809898,0.38816821518995304,28,1.0
03,42,b1p0_l0p5,0.6875,0.0,0.9375,5.666666666666667,0.6407040017112638,0.3627347250448312,31,1.0
03,42,b2p0_l2p0,0.84375,0.0,1.0,4.65625,0.6466468977444133,0.45224706955446586,32,1.0
03,42,b4p0_l2p0,0.75,0.0,0.96875,5.290322580645161,0.6402255223436804,0.464941856172466,31,1.0
03,42,b1p0_l1p0,0.59375,0.0,0.9375,5.8,0.6180659579847241,0.4115644342861619,28,1.0
03,43,b1p0_l0p5,0.78125,0.0,1.0,5.28125,0.7356083054296202,0.6179771818179817,25,1.0
03,43,b2p0_l2p0,0.875,0.0,0.96875,3.4838709677419355,0.7320126430278959,0.6790617660932657,22,1.0
03,43,b4p0_l2p0,0.8125,0.0,1.0,4.03125,0.7037524730214598,0.5594812622282924,30,1.0
03,43,b1p0_l1p0,0.875,0.03125,0.9375,2.533333333333333,0.7118564499447162,0.6332635565219656,24,1.0
03,44,b1p0_l0p5,0.84375,0.0,1.0,3.625,0.6661586717215409,0.43922852393472556,32,1.0
03,44,b2p0_l2p0,0.84375,0.0,1.0,3.40625,0.5740589695330498,0.39847002297204076,31,1.0
03,44,b4p0_l2p0,0.8125,0.0,1.0,3.84375,0.6259106446777829,0.4043032442935521,32,1.0
03,44,b1p0_l1p0,0.875,0.0,0.96875,3.096774193548387,0.6137711272494915,0.3970703819149176,32,1.0
03,45,b1p0_l0p5,0.8125,0.03125,1.0,4.125,0.6093769062730419,0.3697864978642665,31,1.0
03,45,b2p0_l2p0,0.71875,0.0,1.0,3.84375,0.5769658732582701,0.3605664420592037,31,1.0
03,45,b4p0_l2p0,0.71875,0.0,1.0,4.3125,0.5617640104400929,0.3535837852529791,29,1.0
03,45,b1p0_l1p0,0.9375,0.03125,1.0,2.5,0.5755810748310362,0.3578628783984219,27,1.0
03,46,b1p0_l0p5,0.8125,0.0,1.0,5.28125,0.6170136430212969,0.3502147324819192,27,1.0
03,46,b2p0_l2p0,0.78125,0.0,0.96875,4.774193548387097,0.6270582362549142,0.3378911604757745,32,1.0
03,46,b4p0_l2p0,0.75,0.0,0.96875,5.32258064516129,0.5952104510500901,0.3945094804294927,31,1.0
03,46,b1p0_l1p0,0.78125,0.0,1.0,4.78125,0.6240778989876159,0.377980040274733,28,1.0
03,47,b1p0_l0p5,0.78125,0.21875,0.90625,3.3793103448275863,0.8287093442318505,0.6793731974277447,11,1.0
03,47,b2p0_l2p0,0.9375,0.0,1.0,3.1875,0.8018172538819234,0.7227312089619882,17,1.0
03,47,b4p0_l2p0,0.8125,0.0,0.90625,3.103448275862069,0.8288748701119703,0.7745826505675789,16,1.0
03,47,b1p0_l1p0,0.8125,0.0625,0.875,2.5357142857142856,0.8090597496327001,0.6277851559107838,17,1.0
